journal_id,journal_date,posted_date,period,fiscal_year,fiscal_period,source,description,prepared_by,approved_by,status
JE-2022-00216,2022-03-02,2022-03-04,2022-03,FY2022,12,AR,Sales invoice SI-2022-00096,1072,1071,POSTED
JE-2022-00217,2022-03-07,2022-03-10,2022-03,FY2022,12,AR,Sales invoice SI-2022-00097,1072,1071,POSTED
JE-2022-00218,2022-03-23,2022-03-23,2022-03,FY2022,12,AR,Sales invoice SI-2022-00098,1072,1071,POSTED
JE-2022-00219,2022-03-16,2022-03-17,2022-03,FY2022,12,AR,Sales invoice SI-2022-00099,1072,1071,POSTED
JE-2022-00220,2022-03-11,2022-03-11,2022-03,FY2022,12,AR,Sales invoice SI-2022-00100,1072,1071,POSTED
JE-2022-00221,2022-03-21,2022-03-22,2022-03,FY2022,12,AR,Sales invoice SI-2022-00101,1072,1071,POSTED
JE-2022-00222,2022-03-31,2022-04-01,2022-03,FY2022,12,AR,Sales invoice SI-2022-00102,1072,1071,POSTED
JE-2022-00223,2022-03-25,2022-03-25,2022-03,FY2022,12,AR,Sales invoice SI-2022-00103,1072,1071,POSTED
JE-2022-00224,2022-03-11,2022-03-11,2022-03,FY2022,12,AR,Sales invoice SI-2022-00104,1072,1071,POSTED
JE-2022-00225,2022-03-17,2022-03-18,2022-03,FY2022,12,AR,Sales invoice SI-2022-00105,1072,1071,POSTED
JE-2022-00226,2022-03-28,2022-03-29,2022-03,FY2022,12,AR,Sales invoice SI-2022-00106,1072,1071,POSTED
JE-2022-00227,2022-03-25,2022-03-25,2022-03,FY2022,12,AR,Sales invoice SI-2022-00107,1072,1071,POSTED
JE-2022-00228,2022-03-18,2022-03-21,2022-03,FY2022,12,AR,Sales invoice SI-2022-00108,1072,1071,POSTED
JE-2022-00229,2022-03-17,2022-03-17,2022-03,FY2022,12,AR,Sales invoice SI-2022-00109,1072,1071,POSTED
JE-2022-00230,2022-03-01,2022-03-03,2022-03,FY2022,12,AR,Sales invoice SI-2022-00110,1072,1071,POSTED
JE-2022-00231,2022-03-25,2022-03-25,2022-03,FY2022,12,AR,Sales invoice SI-2022-00111,1072,1071,POSTED
JE-2022-00232,2022-03-28,2022-03-29,2022-03,FY2022,12,AR,Sales invoice SI-2022-00112,1072,1071,POSTED
JE-2022-00233,2022-03-29,2022-03-31,2022-03,FY2022,12,AR,Sales invoice SI-2022-00113,1072,1071,POSTED
JE-2022-00234,2022-03-10,2022-03-11,2022-03,FY2022,12,AR,Sales invoice SI-2022-00114,1072,1071,POSTED
JE-2022-00235,2022-03-18,2022-03-18,2022-03,FY2022,12,AR,Sales invoice SI-2022-00115,1072,1071,POSTED
JE-2022-00236,2022-03-04,2022-03-04,2022-03,FY2022,12,AR,Sales invoice SI-2022-00116,1072,1071,POSTED
JE-2022-00237,2022-03-25,2022-03-25,2022-03,FY2022,12,AR,Sales invoice SI-2022-00117,1072,1071,POSTED
JE-2022-00238,2022-03-30,2022-03-30,2022-03,FY2022,12,AR,Sales invoice SI-2022-00118,1072,1071,POSTED
JE-2022-00239,2022-03-31,2022-04-01,2022-03,FY2022,12,AR,Sales invoice SI-2022-00119,1072,1071,POSTED
JE-2022-00240,2022-03-07,2022-03-08,2022-03,FY2022,12,AR,Sales invoice SI-2022-00120,1072,1071,POSTED
JE-2022-00241,2022-03-21,2022-03-23,2022-03,FY2022,12,AR,Sales invoice SI-2022-00121,1072,1071,POSTED
JE-2022-00242,2022-03-07,2022-03-10,2022-03,FY2022,12,AR,Sales invoice SI-2022-00122,1072,1071,POSTED
JE-2022-00243,2022-03-16,2022-03-18,2022-03,FY2022,12,AR,Sales invoice SI-2022-00123,1072,1071,POSTED
JE-2022-00244,2022-03-18,2022-03-18,2022-03,FY2022,12,AR,Sales invoice SI-2022-00124,1072,1071,POSTED
JE-2022-00245,2022-03-04,2022-03-04,2022-03,FY2022,12,AR,Sales invoice SI-2022-00125,1072,1071,POSTED
JE-2022-00246,2022-03-11,2022-03-11,2022-03,FY2022,12,AR,Sales invoice SI-2022-00126,1072,1071,POSTED
JE-2022-00247,2022-03-11,2022-03-11,2022-03,FY2022,12,AR,Sales invoice SI-2022-00127,1072,1071,POSTED
JE-2022-00248,2022-03-24,2022-03-25,2022-03,FY2022,12,AR,Sales invoice SI-2022-00128,1072,1071,POSTED
JE-2022-00249,2022-03-25,2022-03-25,2022-03,FY2022,12,AR,Sales invoice SI-2022-00129,1072,1071,POSTED
JE-2022-00250,2022-03-31,2022-04-01,2022-03,FY2022,12,AR,Sales invoice SI-2022-00130,1072,1071,POSTED
JE-2022-00251,2022-03-15,2022-03-18,2022-03,FY2022,12,AR,Sales invoice SI-2022-00131,1072,1071,POSTED
JE-2022-00252,2022-03-14,2022-03-14,2022-03,FY2022,12,AR,Sales invoice SI-2022-00132,1072,1071,POSTED
JE-2022-00253,2022-03-25,2022-03-25,2022-03,FY2022,12,AR,Sales invoice SI-2022-00133,1072,1071,POSTED
JE-2022-00254,2022-03-23,2022-03-23,2022-03,FY2022,12,AR,Sales invoice SI-2022-00134,1072,1071,POSTED
JE-2022-00255,2022-03-11,2022-03-11,2022-03,FY2022,12,AR,Sales invoice SI-2022-00135,1072,1071,POSTED
JE-2022-00256,2022-03-28,2022-03-29,2022-03,FY2022,12,AR,Sales invoice SI-2022-00136,1072,1071,POSTED
JE-2022-00257,2022-03-11,2022-03-11,2022-03,FY2022,12,AR,Sales invoice SI-2022-00137,1072,1071,POSTED
JE-2022-00258,2022-03-30,2022-04-01,2022-03,FY2022,12,AR,Sales invoice SI-2022-00138,1072,1071,POSTED
JE-2022-00259,2022-03-14,2022-03-14,2022-03,FY2022,12,AR,Sales invoice SI-2022-00139,1072,1071,POSTED
JE-2022-00260,2022-03-23,2022-03-25,2022-03,FY2022,12,AR,Sales invoice SI-2022-00140,1072,1071,POSTED
JE-2022-00261,2022-03-15,2022-03-18,2022-03,FY2022,12,AR,Sales invoice SI-2022-00141,1072,1071,POSTED
JE-2022-00262,2022-03-21,2022-03-21,2022-03,FY2022,12,AR,Sales invoice SI-2022-00142,1072,1071,POSTED
JE-2022-00263,2022-03-22,2022-03-23,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00070,1072,1071,POSTED
JE-2022-00264,2022-03-04,2022-03-07,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00071,1072,1071,POSTED
JE-2022-00265,2022-03-23,2022-03-25,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00072,1072,1071,POSTED
JE-2022-00266,2022-03-28,2022-03-28,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00073,1072,1071,POSTED
JE-2022-00267,2022-03-04,2022-03-04,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00074,1072,1071,POSTED
JE-2022-00268,2022-03-11,2022-03-11,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00075,1072,1071,POSTED
JE-2022-00269,2022-03-22,2022-03-25,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00076,1072,1071,POSTED
JE-2022-00270,2022-03-11,2022-03-11,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00077,1072,1071,POSTED
JE-2022-00271,2022-03-25,2022-03-25,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00078,1072,1071,POSTED
JE-2022-00272,2022-03-21,2022-03-23,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00079,1072,1071,POSTED
JE-2022-00273,2022-03-31,2022-04-01,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00080,1072,1071,POSTED
JE-2022-00274,2022-03-25,2022-03-25,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00081,1072,1071,POSTED
JE-2022-00275,2022-03-11,2022-03-14,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00082,1072,1071,POSTED
JE-2022-00276,2022-03-18,2022-03-18,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00083,1072,1071,POSTED
JE-2022-00277,2022-03-04,2022-03-04,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00084,1072,1071,POSTED
JE-2022-00278,2022-03-02,2022-03-04,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00085,1072,1071,POSTED
JE-2022-00279,2022-03-18,2022-03-21,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00086,1072,1071,POSTED
JE-2022-00280,2022-03-25,2022-03-28,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00087,1072,1071,POSTED
JE-2022-00281,2022-03-04,2022-03-04,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00088,1072,1071,POSTED
JE-2022-00282,2022-03-25,2022-03-28,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00089,1072,1071,POSTED
JE-2022-00283,2022-03-18,2022-03-18,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00090,1072,1071,POSTED
JE-2022-00284,2022-03-16,2022-03-17,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00091,1072,1071,POSTED
JE-2022-00285,2022-03-04,2022-03-04,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00092,1072,1071,POSTED
JE-2022-00286,2022-03-28,2022-03-28,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00093,1072,1071,POSTED
JE-2022-00287,2022-03-25,2022-03-25,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00094,1072,1071,POSTED
JE-2022-00288,2022-03-14,2022-03-17,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00095,1072,1071,POSTED
JE-2022-00289,2022-03-15,2022-03-18,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00096,1072,1071,POSTED
JE-2022-00290,2022-03-15,2022-03-16,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00097,1072,1071,POSTED
JE-2022-00291,2022-03-15,2022-03-18,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00098,1072,1071,POSTED
JE-2022-00292,2022-03-29,2022-03-29,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00099,1072,1071,POSTED
JE-2022-00293,2022-03-11,2022-03-14,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00100,1072,1071,POSTED
JE-2022-00294,2022-03-08,2022-03-09,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00101,1072,1071,POSTED
JE-2022-00295,2022-03-21,2022-03-22,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00102,1072,1071,POSTED
JE-2022-00296,2022-03-07,2022-03-08,2022-03,FY2022,12,AP,Purchase invoice PI-2022-00103,1072,1071,POSTED
JE-2022-00297,2022-02-09,2022-02-09,2022-02,FY2022,11,CASH,Customer receipt SI-2022-00002,1072,1071,POSTED
JE-2022-00298,2022-02-22,2022-02-22,2022-02,FY2022,11,CASH,Customer receipt SI-2022-00004,1072,1071,POSTED
JE-2022-00299,2022-03-01,2022-03-01,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00005,1072,1071,POSTED
JE-2022-00300,2022-03-04,2022-03-04,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00009,1072,1071,POSTED
JE-2022-00301,2022-03-16,2022-03-17,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00011,1072,1071,POSTED
JE-2022-00302,2022-02-18,2022-02-18,2022-02,FY2022,11,CASH,Customer receipt SI-2022-00013,1072,1071,POSTED
JE-2022-00303,2022-03-01,2022-03-02,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00014,1072,1071,POSTED
JE-2022-00304,2022-03-04,2022-03-04,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00015,1072,1071,POSTED
JE-2022-00305,2022-03-30,2022-04-01,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00016,1072,1071,POSTED
JE-2022-00306,2022-03-11,2022-03-11,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00017,1072,1071,POSTED
JE-2022-00307,2022-02-11,2022-02-11,2022-02,FY2022,11,CASH,Customer receipt SI-2022-00018,1072,1071,POSTED
JE-2022-00308,2022-02-25,2022-02-28,2022-02,FY2022,11,CASH,Customer receipt SI-2022-00021,1072,1071,POSTED
JE-2022-00309,2022-02-28,2022-02-28,2022-02,FY2022,11,CASH,Customer receipt SI-2022-00023,1072,1071,POSTED
JE-2022-00310,2022-02-17,2022-02-18,2022-02,FY2022,11,CASH,Customer receipt SI-2022-00029,1072,1071,POSTED
JE-2022-00311,2022-03-18,2022-03-21,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00031,1072,1071,POSTED
JE-2022-00312,2022-02-11,2022-02-14,2022-02,FY2022,11,CASH,Customer receipt SI-2022-00032,1072,1071,POSTED
JE-2022-00313,2022-03-04,2022-03-04,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00039,1072,1071,POSTED
JE-2022-00314,2022-03-07,2022-03-10,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00042,1072,1071,POSTED
JE-2022-00315,2022-03-31,2022-04-01,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00046,1072,1071,POSTED
JE-2022-00316,2022-03-18,2022-03-18,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00053,1072,1071,POSTED
JE-2022-00317,2022-03-25,2022-03-25,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00057,1072,1071,POSTED
JE-2022-00318,2022-03-23,2022-03-25,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00058,1072,1071,POSTED
JE-2022-00319,2022-03-25,2022-03-28,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00059,1072,1071,POSTED
JE-2022-00320,2022-03-11,2022-03-11,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00060,1072,1071,POSTED
JE-2022-00321,2022-03-14,2022-03-15,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00063,1072,1071,POSTED
JE-2022-00322,2022-03-29,2022-04-01,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00067,1072,1071,POSTED
JE-2022-00323,2022-03-29,2022-04-01,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00068,1072,1071,POSTED
JE-2022-00324,2022-03-11,2022-03-14,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00069,1072,1071,POSTED
JE-2022-00325,2022-03-08,2022-03-08,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00076,1072,1071,POSTED
JE-2022-00326,2022-03-29,2022-03-29,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00077,1072,1071,POSTED
JE-2022-00327,2022-03-17,2022-03-18,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00078,1072,1071,POSTED
JE-2022-00328,2022-03-25,2022-03-28,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00079,1072,1071,POSTED
JE-2022-00329,2022-03-08,2022-03-10,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00080,1072,1071,POSTED
JE-2022-00330,2022-03-04,2022-03-04,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00081,1072,1071,POSTED
JE-2022-00331,2022-03-18,2022-03-18,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00084,1072,1071,POSTED
JE-2022-00332,2022-03-16,2022-03-17,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00086,1072,1071,POSTED
JE-2022-00333,2022-03-15,2022-03-17,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00087,1072,1071,POSTED
JE-2022-00334,2022-03-18,2022-03-21,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00110,1072,1071,POSTED
JE-2022-00335,2022-03-30,2022-04-01,2022-03,FY2022,12,CASH,Customer receipt SI-2022-00135,1072,1071,POSTED
JE-2022-00336,2022-03-29,2022-03-29,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00003,1072,1071,POSTED
JE-2022-00337,2022-03-07,2022-03-09,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00007,1072,1071,POSTED
JE-2022-00338,2022-03-18,2022-03-18,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00011,1072,1071,POSTED
JE-2022-00339,2022-03-11,2022-03-14,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00013,1072,1071,POSTED
JE-2022-00340,2022-03-14,2022-03-14,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00015,1072,1071,POSTED
JE-2022-00341,2022-03-11,2022-03-11,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00019,1072,1071,POSTED
JE-2022-00342,2022-03-04,2022-03-04,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00026,1072,1071,POSTED
JE-2022-00343,2022-03-18,2022-03-18,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00028,1072,1071,POSTED
JE-2022-00344,2022-02-15,2022-02-18,2022-02,FY2022,11,CASH,Supplier payment PI-2022-00033,1072,1071,POSTED
JE-2022-00345,2022-03-04,2022-03-04,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00035,1072,1071,POSTED
JE-2022-00346,2022-03-18,2022-03-18,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00036,1072,1071,POSTED
JE-2022-00347,2022-03-10,2022-03-11,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00038,1072,1071,POSTED
JE-2022-00348,2022-03-02,2022-03-04,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00039,1072,1071,POSTED
JE-2022-00349,2022-03-02,2022-03-04,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00040,1072,1071,POSTED
JE-2022-00350,2022-03-04,2022-03-04,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00041,1072,1071,POSTED
JE-2022-00351,2022-03-29,2022-04-01,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00043,1072,1071,POSTED
JE-2022-00352,2022-03-23,2022-03-23,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00044,1072,1071,POSTED
JE-2022-00353,2022-03-04,2022-03-04,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00048,1072,1071,POSTED
JE-2022-00354,2022-03-17,2022-03-18,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00050,1072,1071,POSTED
JE-2022-00355,2022-02-22,2022-02-22,2022-02,FY2022,11,CASH,Supplier payment PI-2022-00051,1072,1071,POSTED
JE-2022-00356,2022-03-29,2022-04-01,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00053,1072,1071,POSTED
JE-2022-00357,2022-03-25,2022-03-25,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00058,1072,1071,POSTED
JE-2022-00358,2022-03-04,2022-03-04,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00059,1072,1071,POSTED
JE-2022-00359,2022-03-11,2022-03-14,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00061,1072,1071,POSTED
JE-2022-00360,2022-03-15,2022-03-18,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00063,1072,1071,POSTED
JE-2022-00361,2022-02-18,2022-02-18,2022-02,FY2022,11,CASH,Supplier payment PI-2022-00065,1072,1071,POSTED
JE-2022-00362,2022-03-25,2022-03-25,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00066,1072,1071,POSTED
JE-2022-00363,2022-03-21,2022-03-24,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00067,1072,1071,POSTED
JE-2022-00364,2022-03-25,2022-03-28,2022-03,FY2022,12,CASH,Supplier payment PI-2022-00069,1072,1071,POSTED
JE-2022-00365,2022-03-28,2022-03-29,2022-03,FY2022,12,PAYROLL,Payroll March 2022,1072,1071,POSTED
JE-2022-00366,2022-03-31,2022-04-01,2022-03,FY2022,12,GENERAL,Depreciation Mar 2022,1072,1071,POSTED
JE-2022-00367,2022-03-31,2022-04-01,2022-03,FY2022,12,GENERAL,Bank charges and interest Mar 2022,1072,1071,POSTED
JE-2022-00368,2022-03-31,2022-04-01,2022-03,FY2022,12,GENERAL,Year end accruals FY2022,1072,1071,POSTED
JE-2022-00369,2022-03-31,2022-03-31,2022-03,FY2022,12,GENERAL,Corporation tax provision FY2022,1072,1071,POSTED
JE-2022-00370,2022-04-01,2022-04-04,2022-04,FY2023,1,AR,Sales invoice SI-2022-00143,1072,1071,POSTED
JE-2022-00371,2022-04-12,2022-04-14,2022-04,FY2023,1,AR,Sales invoice SI-2022-00144,1072,1071,POSTED
JE-2022-00372,2022-04-28,2022-04-28,2022-04,FY2023,1,AR,Sales invoice SI-2022-00145,1072,1071,POSTED
JE-2022-00373,2022-04-11,2022-04-11,2022-04,FY2023,1,AR,Sales invoice SI-2022-00146,1072,1071,POSTED
JE-2022-00374,2022-04-18,2022-04-19,2022-04,FY2023,1,AR,Sales invoice SI-2022-00147,1072,1071,POSTED
JE-2022-00375,2022-04-05,2022-04-06,2022-04,FY2023,1,AR,Sales invoice SI-2022-00148,1072,1071,POSTED
JE-2022-00376,2022-04-15,2022-04-15,2022-04,FY2023,1,AR,Sales invoice SI-2022-00149,1072,1071,POSTED
JE-2022-00377,2022-04-22,2022-04-22,2022-04,FY2023,1,AR,Sales invoice SI-2022-00150,1072,1071,POSTED
JE-2022-00378,2022-04-01,2022-04-01,2022-04,FY2023,1,AR,Sales invoice SI-2022-00151,1072,1071,POSTED
JE-2022-00379,2022-04-08,2022-04-08,2022-04,FY2023,1,AR,Sales invoice SI-2022-00152,1072,1071,POSTED
JE-2022-00380,2022-04-12,2022-04-14,2022-04,FY2023,1,AR,Sales invoice SI-2022-00153,1072,1071,POSTED
JE-2022-00381,2022-04-22,2022-04-25,2022-04,FY2023,1,AR,Sales invoice SI-2022-00154,1072,1071,POSTED
JE-2022-00382,2022-04-08,2022-04-11,2022-04,FY2023,1,AR,Sales invoice SI-2022-00155,1072,1071,POSTED
JE-2022-00383,2022-04-07,2022-04-08,2022-04,FY2023,1,AR,Sales invoice SI-2022-00156,1072,1071,POSTED
JE-2022-00384,2022-04-01,2022-04-01,2022-04,FY2023,1,AR,Sales invoice SI-2022-00157,1072,1071,POSTED
JE-2022-00385,2022-04-07,2022-04-08,2022-04,FY2023,1,AR,Sales invoice SI-2022-00158,1072,1071,POSTED
JE-2022-00386,2022-04-22,2022-04-22,2022-04,FY2023,1,AR,Sales invoice SI-2022-00159,1072,1071,POSTED
JE-2022-00387,2022-04-05,2022-04-08,2022-04,FY2023,1,AR,Sales invoice SI-2022-00160,1072,1071,POSTED
JE-2022-00388,2022-04-22,2022-04-22,2022-04,FY2023,1,AR,Sales invoice SI-2022-00161,1072,1071,POSTED
JE-2022-00389,2022-04-08,2022-04-11,2022-04,FY2023,1,AR,Sales invoice SI-2022-00162,1072,1071,POSTED
JE-2022-00390,2022-04-21,2022-04-21,2022-04,FY2023,1,AR,Sales invoice SI-2022-00163,1072,1071,POSTED
JE-2022-00391,2022-04-06,2022-04-08,2022-04,FY2023,1,AR,Sales invoice SI-2022-00164,1072,1071,POSTED
JE-2022-00392,2022-04-18,2022-04-21,2022-04,FY2023,1,AR,Sales invoice SI-2022-00165,1072,1071,POSTED
JE-2022-00393,2022-04-12,2022-04-12,2022-04,FY2023,1,AR,Sales invoice SI-2022-00166,1072,1071,POSTED
JE-2022-00394,2022-04-01,2022-04-04,2022-04,FY2023,1,AR,Sales invoice SI-2022-00167,1072,1071,POSTED
JE-2022-00395,2022-04-08,2022-04-11,2022-04,FY2023,1,AR,Sales invoice SI-2022-00168,1072,1071,POSTED
JE-2022-00396,2022-04-08,2022-04-08,2022-04,FY2023,1,AR,Sales invoice SI-2022-00169,1072,1071,POSTED
JE-2022-00397,2022-04-25,2022-04-28,2022-04,FY2023,1,AR,Sales invoice SI-2022-00170,1072,1071,POSTED
JE-2022-00398,2022-04-22,2022-04-25,2022-04,FY2023,1,AR,Sales invoice SI-2022-00171,1072,1071,POSTED
JE-2022-00399,2022-04-22,2022-04-22,2022-04,FY2023,1,AR,Sales invoice SI-2022-00172,1072,1071,POSTED
JE-2022-00400,2022-04-22,2022-04-25,2022-04,FY2023,1,AR,Sales invoice SI-2022-00173,1072,1071,POSTED
JE-2022-00401,2022-04-12,2022-04-12,2022-04,FY2023,1,AR,Sales invoice SI-2022-00174,1072,1071,POSTED
JE-2022-00402,2022-04-29,2022-04-29,2022-04,FY2023,1,AR,Sales invoice SI-2022-00175,1072,1071,POSTED
JE-2022-00403,2022-04-13,2022-04-13,2022-04,FY2023,1,AR,Sales invoice SI-2022-00176,1072,1071,POSTED
JE-2022-00404,2022-04-11,2022-04-12,2022-04,FY2023,1,AR,Sales invoice SI-2022-00177,1072,1071,POSTED
JE-2022-00405,2022-04-06,2022-04-07,2022-04,FY2023,1,AR,Sales invoice SI-2022-00178,1072,1071,POSTED
JE-2022-00406,2022-04-15,2022-04-15,2022-04,FY2023,1,AR,Sales invoice SI-2022-00179,1072,1071,POSTED
JE-2022-00407,2022-04-08,2022-04-08,2022-04,FY2023,1,AR,Sales invoice SI-2022-00180,1072,1071,POSTED
JE-2022-00408,2022-04-15,2022-04-15,2022-04,FY2023,1,AR,Sales invoice SI-2022-00181,1072,1071,POSTED
JE-2022-00409,2022-04-22,2022-04-22,2022-04,FY2023,1,AR,Sales invoice SI-2022-00182,1072,1071,POSTED
JE-2022-00410,2022-04-18,2022-04-18,2022-04,FY2023,1,AR,Sales invoice SI-2022-00183,1072,1071,POSTED
JE-2022-00411,2022-04-01,2022-04-01,2022-04,FY2023,1,AR,Sales invoice SI-2022-00184,1072,1071,POSTED
JE-2022-00412,2022-04-27,2022-04-29,2022-04,FY2023,1,AR,Sales invoice SI-2022-00185,1072,1071,POSTED
JE-2022-00413,2022-04-08,2022-04-08,2022-04,FY2023,1,AR,Sales invoice SI-2022-00186,1072,1071,POSTED
JE-2022-00414,2022-04-25,2022-04-28,2022-04,FY2023,1,AR,Sales invoice SI-2022-00187,1072,1071,POSTED
JE-2022-00415,2022-04-08,2022-04-08,2022-04,FY2023,1,AR,Sales invoice SI-2022-00188,1072,1071,POSTED
JE-2022-00416,2022-04-29,2022-04-29,2022-04,FY2023,1,AR,Sales invoice SI-2022-00189,1072,1071,POSTED
JE-2022-00417,2022-04-29,2022-04-29,2022-04,FY2023,1,AR,Sales invoice SI-2022-00190,1072,1071,POSTED
JE-2022-00418,2022-04-26,2022-04-28,2022-04,FY2023,1,AP,Purchase invoice PI-2022-00104,1072,1071,POSTED
JE-2022-00419,2022-04-25,2022-04-27,2022-04,FY2023,1,AP,Purchase invoice PI-2022-00105,1072,1071,POSTED
JE-2022-00420,2022-04-29,2022-04-29,2022-04,FY2023,1,AP,Purchase invoice PI-2022-00106,1072,1071,POSTED
JE-2022-00421,2022-04-01,2022-04-01,2022-04,FY2023,1,AP,Purchase invoice PI-2022-00107,1072,1071,POSTED
JE-2022-00422,2022-04-22,2022-04-25,2022-04,FY2023,1,AP,Purchase invoice PI-2022-00108,1072,1071,POSTED
JE-2022-00423,2022-04-15,2022-04-15,2022-04,FY2023,1,AP,Purchase invoice PI-2022-00109,1072,1071,POSTED
JE-2022-00424,2022-04-28,2022-04-28,2022-04,FY2023,1,AP,Purchase invoice PI-2022-00110,1072,1071,POSTED
JE-2022-00425,2022-04-29,2022-04-29,2022-04,FY2023,1,AP,Purchase invoice PI-2022-00111,1072,1071,POSTED
JE-2022-00426,2022-04-08,2022-04-08,2022-04,FY2023,1,AP,Purchase invoice PI-2022-00112,1072,1071,POSTED
JE-2022-00427,2022-04-01,2022-04-01,2022-04,FY2023,1,AP,Purchase invoice PI-2022-00113,1072,1071,POSTED
JE-2022-00428,2022-04-22,2022-04-25,2022-04,FY2023,1,AP,Purchase invoice PI-2022-00114,1072,1071,POSTED
JE-2022-00429,2022-04-29,2022-04-29,2022-04,FY2023,1,AP,Purchase invoice PI-2022-00115,1072,1071,POSTED
JE-2022-00430,2022-04-21,2022-04-22,2022-04,FY2023,1,AP,Purchase invoice PI-2022-00116,1072,1071,POSTED
JE-2022-00431,2022-04-15,2022-04-15,2022-04,FY2023,1,AP,Purchase invoice PI-2022-00117,1072,1071,POSTED
