invoice_id,invoice_type,customer_id,supplier_id,invoice_date,due_date,currency,net_amount,tax_amount,gross_amount,gross_amount_gbp,cost_centre_code,status
PI-2022-00073,PURCHASE,,S3030,28/03/2022,2022-04-27,GBP,440.11,88.02,528.13,528.13,CC400,paid
PI-2022-00074,PURCHASE,,S3029,04-Mar-2022,2022-04-03,EUR,17288.61,0.0,17288.61,14463.69,CC400,PAID 
PI-2022-00075,PURCHASE,,S3001,2022-03-11,2022-04-10,GBP,2020.16,404.03,2424.19,2424.19,CC600,PAID
PI-2022-00076,PURCHASE,,S3019,22/03/2022,2022-04-21,EUR,888.84,0.0,888.84,750.15,CC300,Paid
PI-2022-00077,PURCHASE,,S3009,11-Mar-2022,2022-04-10,GBP,5520.94,1104.19,6625.13,6625.13,CC300,paid
PI-2022-00078,PURCHASE,,S3040,2022-03-25,2022-04-08,EUR,1132.41,0.0,1132.41,953.87,CC400,PAID 
PI-2022-00079,PURCHASE,,S3037,21/03/2022,2022-04-20,USD,2901.12,0.0,2901.12,2269.01,CC400,PAID
PI-2022-00080,PURCHASE,,S3016,31-Mar-2022,2022-04-14,EUR,1506.03,0.0,1506.03,1267.23,CC100,Paid
PI-2022-00081,PURCHASE,,S3009,2022-03-25,2022-04-24,GBP,439.48,87.9,527.38,527.38,CC500,paid
PI-2022-00082,PURCHASE,,S3015,11/03/2022,2022-04-10,EUR,611.22,0.0,611.22,509.36,CC600,PAID 
PI-2022-00083,PURCHASE,,S3011,18-Mar-2022,2022-05-17,EUR,696.99,0.0,696.99,588.3,CC100,PAID
PI-2022-00084,PURCHASE,,S3036,2022-03-04,2022-05-03,GBP,1171.73,234.35,1406.08,1406.08,CC300,Paid
PI-2022-00085,PURCHASE,,S3017,02/03/2022,2022-04-16,GBP,9091.68,1818.34,10910.02,10910.02,CC300,paid
PI-2022-00086,PURCHASE,,S3022,18-Mar-2022,2022-05-17,EUR,992.8,0.0,992.8,837.99,CC100,PAID 
PI-2022-00087,PURCHASE,,S3026,2022-03-25,2022-04-24,GBP,1882.61,376.52,2259.13,2259.13,CC200,PAID
PI-2022-00088,PURCHASE,,S3042,04/03/2022,2022-04-03,GBP,2632.42,526.48,3158.9,3158.9,CC600,Paid
PI-2022-00089,PURCHASE,,S3016,25-Mar-2022,2022-04-08,EUR,1505.88,0.0,1505.88,1268.46,CC100,paid
PI-2022-00090,PURCHASE,,S3010,2022-03-18,2022-04-17,GBP,1943.42,388.68,2332.1,2332.1,CC100,PAID 
PI-2022-00091,PURCHASE,,S3027,16/03/2022,2022-03-30,EUR,5059.2,0.0,5059.2,4233.09,CC300,PAID
PI-2022-00092,PURCHASE,,S3026,04-Mar-2022,2022-04-03,GBP,8463.25,1692.65,10155.9,10155.9,CC300,Paid
PI-2022-00093,PURCHASE,,S3020,2022-03-28,2022-04-27,USD,2666.85,0.0,2666.85,2104.3,CC100,paid
PI-2022-00094,PURCHASE,,S3023,25/03/2022,2022-04-24,USD,4479.16,0.0,4479.16,3567.49,CC400,PAID 
PI-2022-00095,PURCHASE,,S3022,14-Mar-2022,2022-05-13,EUR,1056.18,0.0,1056.18,883.23,CC400,PAID
PI-2022-00096,PURCHASE,,S3023,2022-03-15,2022-04-14,USD,4073.77,0.0,4073.77,3169.84,CC100,Paid
PI-2022-00097,PURCHASE,,S3004,15/03/2022,2022-04-14,GBP,16397.67,3279.53,19677.2,19677.2,CC300,paid
PI-2022-00098,PURCHASE,,S3025,15-Mar-2022,2022-04-14,EUR,2832.17,0.0,2832.17,2372.7,CC300,PAID 
PI-2022-00099,PURCHASE,,S3020,2022-03-29,2022-04-28,USD,425.1,0.0,425.1,335.59,CC100,PAID
PI-2022-00100,PURCHASE,,S3017,11/03/2022,2022-04-25,GBP,10538.96,2107.79,12646.75,12646.75,CC400,Paid
PI-2022-00101,PURCHASE,,S3044,08-Mar-2022,2022-05-07,EUR,2435.84,0.0,2435.84,2042.64,CC300,paid
PI-2022-00102,PURCHASE,,S3000,2022-03-21,2022-04-20,GBP,1006.07,201.21,1207.28,1207.28,CC100,PAID 
PI-2022-00103,PURCHASE,,S3044,07/03/2022,2022-05-06,EUR,9156.41,0.0,9156.41,7656.89,CC300,PAID
SI-2022-00143,SALES,C2034,,01-Apr-2022,2022-04-15,EUR,3664.3,0.0,3664.3,3080.67,CC220,Paid
SI-2022-00144,SALES,C2018,,2022-04-12,2022-05-27,EUR,2927.99,0.0,2927.99,2423.04,CC220,paid
SI-2022-00145,SALES,C2039,,28/04/2022,2022-05-12,EUR,14165.48,0.0,14165.48,12050.45,CC220,PAID 
SI-2022-00146,SALES,C2054,,11-Apr-2022,2022-05-11,GBP,9967.63,1993.53,11961.16,11961.16,CC210,PAID
SI-2022-00147,SALES,C2002,,2022-04-18,2022-06-17,EUR,7908.38,0.0,7908.38,6657.04,CC220,Paid
SI-2022-00148,SALES,C2000,,05/04/2022,2022-05-20,GBP,18335.13,3667.03,22002.16,22002.16,CC200,paid
SI-2022-00149,SALES,C2039,,15-Apr-2022,2022-04-29,EUR,32362.62,0.0,32362.62,27118.52,CC220,PAID 
SI-2022-00150,SALES,C2043,,2022-04-22,2022-05-22,EUR,3039.02,0.0,3039.02,2586.6,CC220,PAID
SI-2022-00151,SALES,C2058,,01/04/2022,2022-06-30,EUR,6255.77,0.0,6255.77,5259.38,CC220,Paid
SI-2022-00152,SALES,C2038,,08-Apr-2022,2022-05-08,GBP,32958.84,6591.77,39550.61,39550.61,CC200,paid
SI-2022-00153,SALES,C2035,,2022-04-12,2022-05-12,GBP,16234.83,3246.97,19481.8,19481.8,CC200,PAID 
SI-2022-00154,SALES,C2054,,22/04/2022,2022-05-22,GBP,15914.1,3182.82,19096.92,19096.92,CC210,PAID
SI-2022-00155,SALES,C2026,,08-Apr-2022,2022-05-08,GBP,10483.63,2096.73,12580.36,12580.36,CC210,Paid
SI-2022-00156,SALES,C2006,,2022-04-07,2022-05-07,GBP,8779.86,1755.97,10535.83,10535.83,CC200,paid
SI-2022-00157,SALES,C2058,,01/04/2022,2022-06-30,EUR,19996.28,0.0,19996.28,16811.37,CC220,PAID 
SI-2022-00158,SALES,C2060,,07-Apr-2022,2022-05-07,EUR,7623.63,0.0,7623.63,6318.52,CC220,PAID
SI-2022-00159,SALES,C2007,,2022-04-22,2022-05-22,GBP,3216.78,643.36,3860.14,3860.14,CC200,Paid
SI-2022-00160,SALES,C2009,,05/04/2022,2022-07-04,GBP,14924.12,2984.82,17908.94,17908.94,CC200,paid
SI-2022-00161,SALES,C2009,,22-Apr-2022,2022-07-21,GBP,5666.27,1133.25,6799.52,6799.52,CC200,PAID 
SI-2022-00162,SALES,C2049,,2022-04-08,2022-04-22,GBP,13373.36,2674.67,16048.03,16048.03,CC200,PAID
SI-2022-00163,SALES,C2036,,21/04/2022,2022-05-21,GBP,5879.71,1175.94,7055.65,7055.65,CC200,Paid
SI-2022-00164,SALES,C2026,,06-Apr-2022,2022-05-06,GBP,12473.6,2494.72,14968.32,14968.32,CC210,paid
SI-2022-00165,SALES,C2024,,2022-04-18,2022-05-18,GBP,6348.16,1269.63,7617.79,7617.79,CC210,PAID 
SI-2022-00166,SALES,C2036,,12/04/2022,2022-05-12,GBP,21065.5,4213.1,25278.6,25278.6,CC200,PAID
SI-2022-00167,SALES,C2057,,01-Apr-2022,2022-06-30,USD,6543.98,0.0,6543.98,5205.59,CC220,Paid
SI-2022-00168,SALES,C2014,,2022-04-08,2022-06-07,EUR,1370.56,0.0,1370.56,1132.52,CC220,paid
SI-2022-00169,SALES,C2014,,08/04/2022,2022-06-07,EUR,19360.13,0.0,19360.13,15997.68,CC220,PAID 
SI-2022-00170,SALES,C2026,,25-Apr-2022,2022-05-25,GBP,5712.26,1142.45,6854.71,6854.71,CC210,PAID
SI-2022-00171,SALES,C2006,,2022-04-22,2022-05-22,GBP,11437.49,2287.5,13724.99,13724.99,CC200,Paid
SI-2022-00172,SALES,C2005,,22/04/2022,2022-05-22,EUR,12251.49,0.0,12251.49,10427.62,CC220,paid
SI-2022-00173,SALES,C2050,,22-Apr-2022,2022-05-22,USD,3156.63,0.0,3156.63,2507.75,CC220,PAID 
SI-2022-00174,SALES,C2036,,2022-04-12,2022-05-12,GBP,1271.67,254.33,1526.0,1526.0,CC200,PAID
SI-2022-00175,SALES,C2029,,29/04/2022,2022-07-28,EUR,15280.82,0.0,15280.82,12932.04,CC220,Paid
SI-2022-00176,SALES,C2057,,13-Apr-2022,2022-07-12,USD,27853.77,0.0,27853.77,22195.53,CC220,paid
SI-2022-00177,SALES,C2006,,2022-04-11,2022-05-11,GBP,29774.07,5954.81,35728.88,35728.88,CC200,PAID 
SI-2022-00178,SALES,C2044,,06/04/2022,2022-06-05,GBP,15571.31,3114.26,18685.57,18685.57,CC200,PAID
SI-2022-00179,SALES,C2053,,15-Apr-2022,2022-05-15,GBP,2570.27,514.05,3084.32,3084.32,CC200,Paid
SI-2022-00180,SALES,C2060,,2022-04-08,2022-05-08,EUR,57256.74,0.0,57256.74,47312.45,CC220,paid
SI-2022-00181,SALES,C2055,,15/04/2022,2022-07-14,GBP,15019.74,3003.95,18023.69,18023.69,CC200,PAID 
SI-2022-00182,SALES,C2039,,22-Apr-2022,2022-05-06,EUR,13614.18,0.0,13614.18,11587.45,CC220,PAID
SI-2022-00183,SALES,C2061,,2022-04-18,2022-05-18,GBP,13847.33,2769.47,16616.8,16616.8,CC210,Paid
SI-2022-00184,SALES,C2060,,01/04/2022,2022-05-01,EUR,4040.1,0.0,4040.1,3396.61,CC220,paid
SI-2022-00185,SALES,C2023,,27-Apr-2022,2022-05-27,GBP,8045.81,1609.16,9654.97,9654.97,CC200,PAID 
SI-2022-00186,SALES,C2050,,2022-04-08,2022-05-08,USD,4372.38,0.0,4372.38,3499.09,CC220,PAID
SI-2022-00187,SALES,C2050,,25/04/2022,2022-05-25,USD,2797.1,0.0,2797.1,2222.66,CC220,Paid
SI-2022-00188,SALES,C2023,,08-Apr-2022,2022-05-08,GBP,3024.64,604.93,3629.57,3629.57,CC200,paid
SI-2022-00189,SALES,C2054,,2022-04-29,2022-05-29,GBP,2557.73,511.55,3069.28,3069.28,CC210,PAID 
SI-2022-00190,SALES,C2017,,29/04/2022,2022-06-13,EUR,6472.46,0.0,6472.46,5477.59,CC220,PAID
PI-2022-00104,PURCHASE,,S3012,26-Apr-2022,2022-05-26,GBP,2885.85,577.17,3463.02,3463.02,CC600,Paid
PI-2022-00105,PURCHASE,,S3012,2022-04-25,2022-05-25,GBP,36934.93,7386.99,44321.92,44321.92,CC400,paid
PI-2022-00106,PURCHASE,,S3024,29/04/2022,2022-06-13,EUR,6435.58,0.0,6435.58,5446.38,CC300,PAID 
PI-2022-00107,PURCHASE,,S3041,01-Apr-2022,2022-05-01,GBP,2684.3,536.86,3221.16,3221.16,CC400,PAID
PI-2022-00108,PURCHASE,,S3012,2022-04-22,2022-05-22,GBP,8052.11,1610.42,9662.53,9662.53,CC400,Paid
PI-2022-00109,PURCHASE,,S3018,15/04/2022,2022-05-15,USD,7397.96,0.0,7397.96,5894.18,CC300,paid
PI-2022-00110,PURCHASE,,S3016,28-Apr-2022,2022-05-12,EUR,852.46,0.0,852.46,725.18,CC500,PAID 
PI-2022-00111,PURCHASE,,S3022,2022-04-29,2022-06-28,EUR,6693.57,0.0,6693.57,5664.71,CC300,PAID
PI-2022-00112,PURCHASE,,S3033,08/04/2022,2022-06-07,GBP,23123.09,4624.62,27747.71,27747.71,CC300,Paid
PI-2022-00113,PURCHASE,,S3006,01-Apr-2022,2022-05-01,EUR,2845.16,0.0,2845.16,2392.0,CC100,paid
PI-2022-00114,PURCHASE,,S3008,2022-04-22,2022-06-21,GBP,2340.2,468.04,2808.24,2808.24,CC220,PAID 
PI-2022-00115,PURCHASE,,S3008,29/04/2022,2022-06-28,GBP,5524.76,1104.95,6629.71,6629.71,CC400,PAID
PI-2022-00116,PURCHASE,,S3024,21-Apr-2022,2022-06-05,EUR,11991.91,0.0,11991.91,10155.44,CC400,Paid
PI-2022-00117,PURCHASE,,S3045,2022-04-15,2022-05-30,GBP,1549.29,309.86,1859.15,1859.15,CC400,paid
PI-2022-00118,PURCHASE,,S3044,01/04/2022,2022-05-31,EUR,2981.81,0.0,2981.81,2506.88,CC400,PAID 
PI-2022-00119,PURCHASE,,S3045,21-Apr-2022,2022-06-05,GBP,10159.85,2031.97,12191.82,12191.82,CC300,PAID
PI-2022-00120,PURCHASE,,S3042,2022-04-20,2022-05-20,GBP,7270.35,1454.07,8724.42,8724.42,CC400,Paid
PI-2022-00121,PURCHASE,,S3027,05/04/2022,2022-04-19,EUR,3249.53,0.0,3249.53,2710.82,CC400,paid
PI-2022-00122,PURCHASE,,S3014,21-Apr-2022,2022-05-05,GBP,3992.53,798.51,4791.04,4791.04,CC600,PAID 
PI-2022-00123,PURCHASE,,S3012,2022-04-26,2022-05-26,GBP,8312.05,1662.41,9974.46,9974.46,CC400,PAID
PI-2022-00124,PURCHASE,,S3025,26/04/2022,2022-05-26,EUR,2567.75,0.0,2567.75,2203.91,CC400,Paid
PI-2022-00125,PURCHASE,,S3016,07-Apr-2022,2022-04-21,EUR,997.64,0.0,997.64,826.85,CC220,paid
PI-2022-00126,PURCHASE,,S3002,2022-04-15,2022-06-14,EUR,734.44,0.0,734.44,615.43,CC400,PAID 
PI-2022-00127,PURCHASE,,S3013,13/04/2022,2022-04-27,GBP,947.79,189.56,1137.35,1137.35,CC600,PAID
PI-2022-00128,PURCHASE,,S3036,07-Apr-2022,2022-06-06,GBP,2568.19,513.64,3081.83,3081.83,CC300,Paid
PI-2022-00129,PURCHASE,,S3039,2022-04-18,2022-05-18,GBP,1942.2,388.44,2330.64,2330.64,CC100,paid
PI-2022-00130,PURCHASE,,S3033,06/04/2022,2022-06-05,GBP,13151.91,2630.38,15782.29,15782.29,CC300,PAID 
PI-2022-00131,PURCHASE,,S3040,08-Apr-2022,2022-04-22,EUR,1634.76,0.0,1634.76,1350.84,CC100,PAID
PI-2022-00132,PURCHASE,,S3030,2022-04-29,2022-05-29,GBP,2951.21,590.24,3541.45,3541.45,CC400,Paid
PI-2022-00133,PURCHASE,,S3007,21/04/2022,2022-05-21,EUR,2640.8,0.0,2640.8,2236.38,CC210,paid
PI-2022-00134,PURCHASE,,S3036,01-Apr-2022,2022-05-31,GBP,4766.67,953.33,5720.0,5720.0,CC300,PAID 
PI-2022-00135,PURCHASE,,S3031,2022-04-01,2022-05-31,GBP,2470.6,494.12,2964.72,2964.72,CC400,PAID
SI-2022-00191,SALES,C2058,,03/05/2022,2022-08-01,EUR,4215.23,0.0,4215.23,3535.11,CC220,Paid
SI-2022-00192,SALES,C2016,,20-May-2022,2022-06-19,GBP,5506.65,1101.33,6607.98,6607.98,CC200,paid
SI-2022-00193,SALES,C2053,,2022-05-13,2022-06-12,GBP,18107.62,3621.52,21729.14,21729.14,CC200,PAID 
SI-2022-00194,SALES,C2028,,13/05/2022,2022-05-27,GBP,7506.86,1501.37,9008.23,9008.23,CC200,PAID
SI-2022-00195,SALES,C2011,,12-May-2022,2022-05-26,GBP,5911.19,1182.24,7093.43,7093.43,CC200,Paid
SI-2022-00196,SALES,C2061,,2022-05-19,2022-06-18,GBP,22753.04,4550.61,27303.65,27303.65,CC210,paid
SI-2022-00197,SALES,C2026,,06/05/2022,2022-06-05,GBP,18984.81,3796.96,22781.77,22781.77,CC210,PAID 
SI-2022-00198,SALES,C2051,,05-May-2022,2022-06-19,USD,11582.53,0.0,11582.53,9050.53,CC220,PAID
SI-2022-00199,SALES,C2020,,2022-05-09,2022-06-23,GBP,23822.03,4764.41,28586.44,28586.44,CC210,Paid
SI-2022-00200,SALES,C2032,,30/05/2022,2022-06-29,GBP,3738.9,747.78,4486.68,4486.68,CC200,paid
SI-2022-00201,SALES,C2004,,30-May-2022,2022-07-14,GBP,2866.38,573.28,3439.66,3439.66,CC210,PAID 
SI-2022-00202,SALES,C2054,,2022-05-12,2022-06-11,GBP,12047.29,2409.46,14456.75,14456.75,CC210,PAID
SI-2022-00203,SALES,C2052,,11/05/2022,2022-06-10,EUR,12082.26,0.0,12082.26,10043.09,CC220,Paid
SI-2022-00204,SALES,C2038,,10-May-2022,2022-06-09,GBP,8338.36,1667.67,10006.03,10006.03,CC200,paid
SI-2022-00205,SALES,C2000,,2022-05-13,2022-06-27,GBP,6207.04,1241.41,7448.45,7448.45,CC200,PAID 
SI-2022-00206,SALES,C2058,,25/05/2022,2022-08-23,EUR,14880.26,0.0,14880.26,12152.28,CC220,PAID
SI-2022-00207,SALES,C2014,,27-May-2022,2022-07-26,EUR,10647.51,0.0,10647.51,8713.33,CC220,Paid
SI-2022-00208,SALES,C2042,,2022-05-23,2022-07-22,GBP,31898.49,6379.7,38278.19,38278.19,CC210,paid
SI-2022-00209,SALES,C2040,,04/05/2022,2022-06-03,GBP,12293.22,2458.64,14751.86,14751.86,CC200,PAID 
SI-2022-00210,SALES,C2014,,11-May-2022,2022-07-10,EUR,4476.09,0.0,4476.09,3720.64,CC220,PAID
SI-2022-00211,SALES,C2014,,2022-05-05,2022-07-04,EUR,31150.07,0.0,31150.07,26176.37,CC220,Paid
SI-2022-00212,SALES,C2019,,27/05/2022,2022-08-25,EUR,5854.71,0.0,5854.71,4791.17,CC220,paid
SI-2022-00213,SALES,C2024,,25-May-2022,2022-06-24,GBP,1971.69,394.34,2366.03,2366.03,CC210,PAID 
SI-2022-00214,SALES,C2000,,2022-05-13,2022-06-27,GBP,11147.86,2229.57,13377.43,13377.43,CC200,PAID
SI-2022-00215,SALES,C2046,,24/05/2022,2022-07-23,GBP,3525.74,705.15,4230.89,4230.89,CC200,Paid
SI-2022-00216,SALES,C2040,,09-May-2022,2022-06-08,GBP,29860.5,5972.1,35832.6,35832.6,CC200,paid
SI-2022-00217,SALES,C2005,,2022-05-27,2022-06-26,EUR,9568.64,0.0,9568.64,7830.44,CC220,PAID 
SI-2022-00218,SALES,C2010,,17/05/2022,2022-06-16,GBP,5072.39,1014.48,6086.87,6086.87,CC200,PAID
SI-2022-00219,SALES,C2040,,26-May-2022,2022-06-25,GBP,15867.3,3173.46,19040.76,19040.76,CC200,Paid
SI-2022-00220,SALES,C2057,,2022-05-13,2022-08-11,USD,10900.41,0.0,10900.41,8512.41,CC220,paid
SI-2022-00221,SALES,C2051,,11/05/2022,2022-06-25,USD,5275.26,0.0,5275.26,4109.65,CC220,PAID 
SI-2022-00222,SALES,C2036,,03-May-2022,2022-06-02,GBP,8814.28,1762.86,10577.14,10577.14,CC200,PAID
SI-2022-00223,SALES,C2032,,2022-05-04,2022-06-03,GBP,6044.97,1208.99,7253.96,7253.96,CC200,Paid
SI-2022-00224,SALES,C2022,,29/04/2022,2022-05-29,GBP,2624.18,524.84,3149.02,3149.02,CC210,paid
SI-2022-00225,SALES,C2053,,12-May-2022,2022-06-11,GBP,3551.87,710.37,4262.24,4262.24,CC200,PAID 
SI-2022-00226,SALES,C2021,,2022-05-31,2022-08-29,GBP,1859.77,371.95,2231.72,2231.72,CC210,PAID
SI-2022-00227,SALES,C2006,,06/05/2022,2022-06-05,GBP,12455.63,2491.13,14946.76,14946.76,CC200,Paid
SI-2022-00228,SALES,C2028,,16-May-2022,2022-05-30,GBP,9762.56,1952.51,11715.07,11715.07,CC200,paid
SI-2022-00229,SALES,C2060,,2022-05-06,2022-06-05,EUR,2280.75,0.0,2280.75,1911.1,CC220,PAID 
SI-2022-00230,SALES,C2053,,31/05/2022,2022-06-30,GBP,3559.43,711.89,4271.32,4271.32,CC200,PAID
SI-2022-00231,SALES,C2051,,06-May-2022,2022-06-20,USD,7176.77,0.0,7176.77,5612.28,CC220,Paid
SI-2022-00232,SALES,C2030,,2022-05-26,2022-06-25,GBP,8508.32,1701.66,10209.98,10209.98,CC200,paid
SI-2022-00233,SALES,C2031,,16/05/2022,2022-07-15,GBP,3295.81,659.16,3954.97,3954.97,CC210,PAID 
SI-2022-00234,SALES,C2056,,10-May-2022,2022-08-08,GBP,3205.36,641.07,3846.43,3846.43,CC210,PAID
SI-2022-00235,SALES,C2023,,2022-05-09,2022-06-08,GBP,2587.52,517.5,3105.02,3105.02,CC200,Paid
SI-2022-00236,SALES,C2006,,27/05/2022,2022-06-26,GBP,15608.03,3121.61,18729.64,18729.64,CC200,paid
SI-2022-00237,SALES,C2053,,27-May-2022,2022-06-26,GBP,25146.22,5029.24,30175.46,30175.46,CC200,PAID 
SI-2022-00238,SALES,C2017,,2022-05-06,2022-06-20,EUR,7347.38,0.0,7347.38,6156.58,CC220,PAID
SI-2022-00239,SALES,C2015,,20/05/2022,2022-07-19,GBP,17593.77,3518.75,21112.52,21112.52,CC210,Paid
SI-2022-00240,SALES,C2011,,06-May-2022,2022-05-20,GBP,2861.56,572.31,3433.87,3433.87,CC200,paid
PI-2022-00136,PURCHASE,,S3013,2022-05-03,2022-05-17,GBP,264.11,52.82,316.93,316.93,CC100,PAID 
PI-2022-00137,PURCHASE,,S3016,11/05/2022,2022-05-25,EUR,833.38,0.0,833.38,692.73,CC300,PAID
PI-2022-00138,PURCHASE,,S3044,05-May-2022,2022-07-04,EUR,1700.79,0.0,1700.79,1429.23,CC100,Paid
PI-2022-00139,PURCHASE,,S3028,2022-05-13,2022-06-12,GBP,16671.73,3334.35,20006.08,20006.08,CC300,paid
PI-2022-00140,PURCHASE,,S3032,17/05/2022,2022-05-31,EUR,1241.73,0.0,1241.73,1011.6,CC100,PAID 
PI-2022-00141,PURCHASE,,S3038,20-May-2022,2022-06-19,GBP,1686.14,337.23,2023.37,2023.37,CC300,PAID
PI-2022-00142,PURCHASE,,S3012,2022-05-27,2022-06-26,GBP,2566.38,513.28,3079.66,3079.66,CC100,Paid
PI-2022-00143,PURCHASE,,S3017,27/05/2022,2022-07-11,GBP,10789.22,2157.84,12947.06,12947.06,CC400,paid
PI-2022-00144,PURCHASE,,S3036,25-May-2022,2022-07-24,GBP,22014.38,4402.88,26417.26,26417.26,CC300,PAID 
PI-2022-00145,PURCHASE,,S3031,2022-05-27,2022-07-26,GBP,9882.45,1976.49,11858.94,11858.94,CC300,PAID
PI-2022-00146,PURCHASE,,S3024,20/05/2022,2022-07-04,EUR,865.81,0.0,865.81,708.15,CC300,Paid
PI-2022-00147,PURCHASE,,S3042,17-May-2022,2022-06-16,GBP,3104.11,620.82,3724.93,3724.93,CC300,paid
PI-2022-00148,PURCHASE,,S3031,2022-05-13,2022-07-12,GBP,5674.14,1134.83,6808.97,6808.97,CC200,PAID 
PI-2022-00149,PURCHASE,,S3033,10/05/2022,2022-07-09,GBP,4051.98,810.4,4862.38,4862.38,CC600,PAID
PI-2022-00150,PURCHASE,,S3000,13-May-2022,2022-06-12,GBP,462.13,92.43,554.56,554.56,CC300,Paid
PI-2022-00151,PURCHASE,,S3009,2022-05-20,2022-06-19,GBP,1235.2,247.04,1482.24,1482.24,CC100,paid
PI-2022-00152,PURCHASE,,S3018,16/05/2022,2022-06-15,USD,6769.25,0.0,6769.25,5294.53,CC300,PAID 
PI-2022-00153,PURCHASE,,S3032,20-May-2022,2022-06-03,EUR,3920.25,0.0,3920.25,3206.41,CC600,PAID
PI-2022-00154,PURCHASE,,S3029,2022-05-13,2022-06-12,EUR,329.64,0.0,329.64,271.82,CC500,Paid
PI-2022-00155,PURCHASE,,S3020,27/05/2022,2022-06-26,USD,2356.34,0.0,2356.34,1852.52,CC200,paid
PI-2022-00156,PURCHASE,,S3042,06-May-2022,2022-06-05,GBP,204.23,40.85,245.08,245.08,CC400,PAID 
PI-2022-00157,PURCHASE,,S3009,2022-05-27,2022-06-26,GBP,1109.48,221.9,1331.38,1331.38,CC100,PAID
PI-2022-00158,PURCHASE,,S3032,09/05/2022,2022-05-23,EUR,1147.87,0.0,1147.87,960.35,CC100,Paid
PI-2022-00159,PURCHASE,,S3022,16-May-2022,2022-07-15,EUR,412.68,0.0,412.68,337.64,CC600,paid
PI-2022-00160,PURCHASE,,S3022,2022-05-09,2022-07-08,EUR,9179.16,0.0,9179.16,7679.62,CC400,PAID 
PI-2022-00161,PURCHASE,,S3040,20/05/2022,2022-06-03,EUR,220.39,0.0,220.39,180.26,CC300,PAID
PI-2022-00162,PURCHASE,,S3037,27-May-2022,2022-06-26,USD,537.43,0.0,537.43,422.52,CC100,Paid
PI-2022-00163,PURCHASE,,S3037,2022-05-05,2022-06-04,USD,302.68,0.0,302.68,236.51,CC200,paid
PI-2022-00164,PURCHASE,,S3019,13/05/2022,2022-06-12,EUR,726.02,0.0,726.02,598.68,CC400,PAID 
PI-2022-00165,PURCHASE,,S3007,27-May-2022,2022-06-26,EUR,536.15,0.0,536.15,438.76,CC100,PAID
PI-2022-00166,PURCHASE,,S3011,2022-05-20,2022-07-19,EUR,12748.23,0.0,12748.23,10426.9,CC400,Paid
PI-2022-00167,PURCHASE,,S3035,27/05/2022,2022-06-10,EUR,6767.52,0.0,6767.52,5538.16,CC300,paid
SI-2022-00241,SALES,C2012,,10-Jun-2022,2022-08-09,EUR,13767.21,0.0,13767.21,11338.18,CC220,PAID 
SI-2022-00242,SALES,C2020,,2022-06-10,2022-07-25,GBP,15761.54,3152.31,18913.85,18913.85,CC210,PAID
SI-2022-00243,SALES,C2001,,10/06/2022,2022-07-10,USD,41575.7,0.0,41575.7,32480.68,CC220,Paid
SI-2022-00244,SALES,C2053,,08-Jun-2022,2022-07-08,GBP,21228.02,4245.6,25473.62,25473.62,CC200,paid
SI-2022-00245,SALES,C2045,,2022-06-17,2022-08-01,GBP,3748.94,749.79,4498.73,4498.73,CC200,PAID 
SI-2022-00246,SALES,C2016,,01/06/2022,2022-07-01,GBP,1032.28,206.46,1238.74,1238.74,CC200,PAID
SI-2022-00247,SALES,C2037,,22-Jun-2022,2022-07-22,USD,13889.91,0.0,13889.91,10912.52,CC220,Paid
SI-2022-00248,SALES,C2055,,2022-06-08,2022-09-06,GBP,26494.2,5298.84,31793.04,31793.04,CC200,paid
SI-2022-00249,SALES,C2030,,17/06/2022,2022-07-17,GBP,10472.25,2094.45,12566.7,12566.7,CC200,PAID 
SI-2022-00250,SALES,C2041,,06-Jun-2022,2022-07-06,GBP,15640.91,3128.18,18769.09,18769.09,CC210,PAID
SI-2022-00251,SALES,C2004,,2022-06-16,2022-07-31,GBP,3396.08,679.22,4075.3,4075.3,CC210,Paid
SI-2022-00252,SALES,C2030,,16/06/2022,2022-07-16,GBP,10523.46,2104.69,12628.15,12628.15,CC200,paid
SI-2022-00253,SALES,C2028,,03-Jun-2022,2022-06-17,GBP,56203.22,11240.64,67443.86,67443.86,CC200,PAID 
SI-2022-00254,SALES,C2028,,2022-06-30,2022-07-14,GBP,5671.32,1134.26,6805.58,6805.58,CC200,PAID
SI-2022-00255,SALES,C2056,,24/06/2022,2022-09-22,GBP,5982.3,1196.46,7178.76,7178.76,CC210,Paid
SI-2022-00256,SALES,C2030,,08-Jun-2022,2022-07-08,GBP,7180.88,1436.18,8617.06,8617.06,CC200,paid
SI-2022-00257,SALES,C2029,,2022-06-30,2022-09-28,EUR,7997.28,0.0,7997.28,6499.54,CC220,PAID 
SI-2022-00258,SALES,C2038,,10/06/2022,2022-07-10,GBP,8208.49,1641.7,9850.19,9850.19,CC200,PAID
SI-2022-00259,SALES,C2006,,29-Jun-2022,2022-07-29,GBP,2757.56,551.51,3309.07,3309.07,CC200,Paid
SI-2022-00260,SALES,C2046,,2022-06-03,2022-08-02,GBP,5085.11,1017.02,6102.13,6102.13,CC200,paid
SI-2022-00261,SALES,C2051,,24/06/2022,2022-08-08,USD,7449.59,0.0,7449.59,5881.75,CC220,PAID 
SI-2022-00262,SALES,C2001,,21-Jun-2022,2022-07-21,USD,23851.86,0.0,23851.86,18702.6,CC220,PAID
