gl_id,journal_id,line_number,account_code,cost_centre_code,entry_date,line_description,debit,credit
279,JE-2022-00101,3,2100,CC200,2022-02-18,Output VAT SI-2022-00055,0.0,1158.87
280,JE-2022-00102,1,1200,CC200,2022-02-10,Sales invoice SI-2022-00056,5467.76,0.0
281,JE-2022-00102,2,4000,CC200,2022-02-10,Sales invoice SI-2022-00056,0.0,4556.47
282,JE-2022-00102,3,2100,CC200,2022-02-10,Output VAT SI-2022-00056,0.0,911.29
283,JE-2022-00103,1,1200,CC220,2022-02-02,Sales invoice SI-2022-00057,24612.71,0.0
284,JE-2022-00103,2,4010,CC220,2022-02-02,Sales invoice SI-2022-00057,0.0,24612.71
285,JE-2022-00104,1,1200,CC220,2022-02-04,Sales invoice SI-2022-00058,9181.97,0.0
286,JE-2022-00104,2,4010,CC220,2022-02-04,Sales invoice SI-2022-00058,0.0,9181.97
287,JE-2022-00105,1,1200,CC200,2022-02-22,Sales invoice SI-2022-00059,6828.43,0.0
288,JE-2022-00105,2,4000,CC200,2022-02-22,Sales invoice SI-2022-00059,0.0,5690.36
289,JE-2022-00105,3,2100,CC200,2022-02-22,Output VAT SI-2022-00059,0.0,1138.07
290,JE-2022-00106,1,1200,CC200,2022-02-14,Sales invoice SI-2022-00060,19135.92,0.0
291,JE-2022-00106,2,4030,CC200,2022-02-14,Sales invoice SI-2022-00060,0.0,15946.6
292,JE-2022-00106,3,2100,CC200,2022-02-14,Output VAT SI-2022-00060,0.0,3189.32
293,JE-2022-00107,1,1200,CC220,2022-02-14,Sales invoice SI-2022-00061,8741.51,0.0
294,JE-2022-00107,2,4010,CC220,2022-02-14,Sales invoice SI-2022-00061,0.0,8741.51
295,JE-2022-00108,1,1200,CC220,2022-02-18,Sales invoice SI-2022-00062,2928.17,0.0
296,JE-2022-00108,2,4010,CC220,2022-02-18,Sales invoice SI-2022-00062,0.0,2928.17
297,JE-2022-00109,1,1200,CC220,2022-02-07,Sales invoice SI-2022-00063,2815.26,0.0
298,JE-2022-00109,2,4010,CC220,2022-02-07,Sales invoice SI-2022-00063,0.0,2815.26
299,JE-2022-00110,1,1200,CC210,2022-02-28,Sales invoice SI-2022-00064,4580.89,0.0
300,JE-2022-00110,2,4000,CC210,2022-02-28,Sales invoice SI-2022-00064,0.0,3817.41
301,JE-2022-00110,3,2100,CC210,2022-02-28,Output VAT SI-2022-00064,0.0,763.48
302,JE-2022-00111,1,1200,CC210,2022-02-28,Sales invoice SI-2022-00065,10151.14,0.0
303,JE-2022-00111,2,4000,CC210,2022-02-28,Sales invoice SI-2022-00065,0.0,8459.28
304,JE-2022-00111,3,2100,CC210,2022-02-28,Output VAT SI-2022-00065,0.0,1691.86
305,JE-2022-00112,1,1200,CC220,2022-02-18,Sales invoice SI-2022-00066,3129.81,0.0
306,JE-2022-00112,2,4010,CC220,2022-02-18,Sales invoice SI-2022-00066,0.0,3129.81
307,JE-2022-00113,1,1200,CC220,2022-02-25,Sales invoice SI-2022-00067,18414.25,0.0
308,JE-2022-00113,2,4010,CC220,2022-02-25,Sales invoice SI-2022-00067,0.0,18414.25
309,JE-2022-00114,1,1200,CC210,2022-02-25,Sales invoice SI-2022-00068,7519.14,0.0
310,JE-2022-00114,2,4000,CC210,2022-02-25,Sales invoice SI-2022-00068,0.0,6265.95
311,JE-2022-00114,3,2100,CC210,2022-02-25,Output VAT SI-2022-00068,0.0,1253.19
312,JE-2022-00115,1,1200,CC210,2022-02-14,Sales invoice SI-2022-00069,4280.42,0.0
313,JE-2022-00115,2,4000,CC210,2022-02-14,Sales invoice SI-2022-00069,0.0,3567.02
314,JE-2022-00115,3,2100,CC210,2022-02-14,Output VAT SI-2022-00069,0.0,713.4
315,JE-2022-00116,1,1200,CC200,2022-02-25,Sales invoice SI-2022-00070,3449.5,0.0
316,JE-2022-00116,2,4000,,2022-02-25,Sales invoice SI-2022-00070,0.0,2874.58
317,JE-2022-00116,3,2100,CC200,2022-02-25,Output VAT SI-2022-00070,0.0,574.92
318,JE-2022-00117,1,1200,CC200,2022-02-02,Sales invoice SI-2022-00071,10689.0,0.0
319,JE-2022-00117,2,4000,CC200,2022-02-02,Sales invoice SI-2022-00071,0.0,8907.5
320,JE-2022-00117,3,2100,CC200,2022-02-02,Output VAT SI-2022-00071,0.0,1781.5
321,JE-2022-00118,1,1200,CC220,2022-02-11,Sales invoice SI-2022-00072,6208.98,0.0
322,JE-2022-00118,2,4020,CC220,2022-02-11,Sales invoice SI-2022-00072,0.0,6208.98
323,JE-2022-00119,1,1200,CC200,2022-02-10,Sales invoice SI-2022-00073,14088.97,0.0
324,JE-2022-00119,2,4030,CC200,2022-02-10,Sales invoice SI-2022-00073,0.0,11740.81
325,JE-2022-00119,3,2100,CC200,2022-02-10,Output VAT SI-2022-00073,0.0,2348.16
326,JE-2022-00120,1,1200,CC220,2022-02-14,Sales invoice SI-2022-00074,5352.72,0.0
327,JE-2022-00120,2,4010,CC220,2022-02-14,Sales invoice SI-2022-00074,0.0,5352.72
328,JE-2022-00121,1,1200,CC200,2022-02-18,Sales invoice SI-2022-00075,14242.78,0.0
329,JE-2022-00121,2,4000,CC200,2022-02-18,Sales invoice SI-2022-00075,0.0,11868.98
330,JE-2022-00121,3,2100,CC200,2022-02-18,Output VAT SI-2022-00075,0.0,2373.8
331,JE-2022-00122,1,1200,CC220,2022-02-04,Sales invoice SI-2022-00076,2386.48,0.0
332,JE-2022-00122,2,4010,CC220,2022-02-04,Sales invoice SI-2022-00076,0.0,2386.48
333,JE-2022-00123,1,1200,CC200,2022-02-22,Sales invoice SI-2022-00077,3355.0,0.0
334,JE-2022-00123,2,4030,CC200,2022-02-22,Sales invoice SI-2022-00077,0.0,2795.83
335,JE-2022-00123,3,2100,CC200,2022-02-22,Output VAT SI-2022-00077,0.0,559.17
336,JE-2022-00124,1,1200,CC200,2022-02-15,Sales invoice SI-2022-00078,4492.82,0.0
337,JE-2022-00124,2,4000,CC200,2022-02-15,Sales invoice SI-2022-00078,0.0,3744.02
338,JE-2022-00124,3,2100,CC200,2022-02-15,Output VAT SI-2022-00078,0.0,748.8
339,JE-2022-00125,1,1200,CC220,2022-02-01,Sales invoice SI-2022-00079,5058.94,0.0
340,JE-2022-00125,2,4010,CC220,2022-02-01,Sales invoice SI-2022-00079,0.0,5058.94
341,JE-2022-00126,1,1200,CC200,2022-02-01,Sales invoice SI-2022-00080,3592.63,0.0
342,JE-2022-00126,2,4000,CC200,2022-02-01,Sales invoice SI-2022-00080,0.0,2993.86
343,JE-2022-00126,3,2100,CC200,2022-02-01,Output VAT SI-2022-00080,0.0,598.77
344,JE-2022-00127,1,1200,CC220,2022-02-04,Sales invoice SI-2022-00081,7946.76,0.0
345,JE-2022-00127,2,4010,CC220,2022-02-04,Sales invoice SI-2022-00081,0.0,7946.76
346,JE-2022-00128,1,1200,CC200,2022-02-03,Sales invoice SI-2022-00082,5408.34,0.0
347,JE-2022-00128,2,4000,CC200,2022-02-03,Sales invoice SI-2022-00082,0.0,4506.95
348,JE-2022-00128,3,2100,CC200,2022-02-03,Output VAT SI-2022-00082,0.0,901.39
349,JE-2022-00129,1,1200,CC220,2022-02-24,Sales invoice SI-2022-00083,4546.01,0.0
350,JE-2022-00129,2,4020,CC220,2022-02-24,Sales invoice SI-2022-00083,0.0,4546.01
351,JE-2022-00130,1,1200,CC210,2022-02-11,Sales invoice SI-2022-00084,4213.7,0.0
352,JE-2022-00130,2,4000,CC210,2022-02-11,Sales invoice SI-2022-00084,0.0,3511.42
353,JE-2022-00130,3,2100,CC210,2022-02-11,Output VAT SI-2022-00084,0.0,702.28
354,JE-2022-00131,1,1200,CC210,2022-02-22,Sales invoice SI-2022-00085,5589.66,0.0
355,JE-2022-00131,2,4000,CC210,2022-02-22,Sales invoice SI-2022-00085,0.0,4658.05
356,JE-2022-00131,3,2100,CC210,2022-02-22,Output VAT SI-2022-00085,0.0,931.61
357,JE-2022-00132,1,1200,CC210,2022-02-17,Sales invoice SI-2022-00086,2514.37,0.0
358,JE-2022-00132,2,4000,CC210,2022-02-17,Sales invoice SI-2022-00086,0.0,2095.31
359,JE-2022-00132,3,2100,CC210,2022-02-17,Output VAT SI-2022-00086,0.0,419.06
360,JE-2022-00133,1,1200,CC200,2022-02-15,Sales invoice SI-2022-00087,9875.23,0.0
361,JE-2022-00133,2,4020,CC200,2022-02-15,Sales invoice SI-2022-00087,0.0,8229.36
362,JE-2022-00133,3,2100,CC200,2022-02-15,Output VAT SI-2022-00087,0.0,1645.87
363,JE-2022-00134,1,1200,CC220,2022-02-04,Sales invoice SI-2022-00088,3989.16,0.0
364,JE-2022-00134,2,4010,CC220,2022-02-04,Sales invoice SI-2022-00088,0.0,3989.16
365,JE-2022-00135,1,1200,CC200,2022-02-11,Sales invoice SI-2022-00089,15018.54,0.0
366,JE-2022-00135,2,4030,CC200,2022-02-11,Sales invoice SI-2022-00089,0.0,12515.45
367,JE-2022-00135,3,2100,CC200,2022-02-11,Output VAT SI-2022-00089,0.0,2503.09
368,JE-2022-00136,1,1200,CC210,2022-02-15,Sales invoice SI-2022-00090,1374.96,0.0
369,JE-2022-00136,2,4030,CC210,2022-02-15,Sales invoice SI-2022-00090,0.0,1145.8
370,JE-2022-00136,3,2100,CC210,2022-02-15,Output VAT SI-2022-00090,0.0,229.16
371,JE-2022-00137,1,6310,CC600,2022-02-25,Purchase invoice PI-2022-00036,325.07,0.0
372,JE-2022-00137,2,2000,CC600,2022-02-25,Purchase invoice PI-2022-00036,0.0,325.07
373,JE-2022-00138,1,6300,CC600,2022-02-25,Purchase invoice PI-2022-00037,2818.88,0.0
374,JE-2022-00138,2,2100,CC600,2022-02-25,Input VAT PI-2022-00037,563.78,0.0
375,JE-2022-00138,3,2000,CC600,2022-02-25,Purchase invoice PI-2022-00037,0.0,3382.66
376,JE-2022-00139,1,5010,CC300,2022-02-21,Purchase invoice PI-2022-00038,1467.78,0.0
377,JE-2022-00139,2,2100,CC300,2022-02-21,Input VAT PI-2022-00038,293.56,0.0
378,JE-2022-00139,3,2000,CC300,2022-02-21,Purchase invoice PI-2022-00038,0.0,1761.34
379,JE-2022-00140,1,5000,CC400,2022-02-04,Purchase invoice PI-2022-00039,4901.74,0.0
380,JE-2022-00140,2,2000,CC400,2022-02-04,Purchase invoice PI-2022-00039,0.0,4901.74
381,JE-2022-00141,1,5000,CC400,2022-02-18,Purchase invoice PI-2022-00040,15911.45,0.0
382,JE-2022-00141,2,2000,CC400,2022-02-18,Purchase invoice PI-2022-00040,0.0,15911.45
383,JE-2022-00142,1,6400,CC220,2022-02-02,Purchase invoice PI-2022-00041,2622.83,0.0
384,JE-2022-00142,2,2100,CC220,2022-02-02,Input VAT PI-2022-00041,524.57,0.0
385,JE-2022-00142,3,2000,CC220,2022-02-02,Purchase invoice PI-2022-00041,0.0,3147.4
386,JE-2022-00143,1,6500,CC500,2022-02-11,Purchase invoice PI-2022-00042,997.98,0.0
387,JE-2022-00143,2,2100,CC500,2022-02-11,Input VAT PI-2022-00042,199.6,0.0
388,JE-2022-00143,3,2000,CC500,2022-02-11,Purchase invoice PI-2022-00042,0.0,1197.58
389,JE-2022-00144,1,5000,CC400,2022-02-15,Purchase invoice PI-2022-00043,21841.56,0.0
390,JE-2022-00144,2,2000,CC400,2022-02-15,Purchase invoice PI-2022-00043,0.0,21841.56
391,JE-2022-00145,1,6100,CC100,2022-02-21,Purchase invoice PI-2022-00044,1121.09,0.0
392,JE-2022-00145,2,2100,CC100,2022-02-21,Input VAT PI-2022-00044,224.22,0.0
393,JE-2022-00145,3,2000,CC100,2022-02-21,Purchase invoice PI-2022-00044,0.0,1345.31
394,JE-2022-00146,1,6040,CC100,2022-02-11,Purchase invoice PI-2022-00045,1943.23,0.0
395,JE-2022-00146,2,2100,CC100,2022-02-11,Input VAT PI-2022-00045,388.65,0.0
396,JE-2022-00146,3,2000,CC100,2022-02-11,Purchase invoice PI-2022-00045,0.0,2331.88
397,JE-2022-00147,1,5000,CC300,2022-02-28,Purchase invoice PI-2022-00046,3403.17,0.0
398,JE-2022-00147,2,2000,CC300,2022-02-28,Purchase invoice PI-2022-00046,0.0,3403.17
399,JE-2022-00148,1,6140,CC300,2022-02-25,Purchase invoice PI-2022-00047,987.62,0.0
400,JE-2022-00148,2,2000,CC300,2022-02-25,Purchase invoice PI-2022-00047,0.0,987.62
401,JE-2022-00149,1,5000,CC400,2022-02-08,Purchase invoice PI-2022-00048,17646.17,0.0
402,JE-2022-00149,2,2100,CC400,2022-02-08,Input VAT PI-2022-00048,3529.23,0.0
403,JE-2022-00149,3,2000,CC400,2022-02-08,Purchase invoice PI-2022-00048,0.0,21175.4
404,JE-2022-00150,1,5000,CC400,2022-02-04,Purchase invoice PI-2022-00049,6430.51,0.0
405,JE-2022-00150,2,2100,CC400,2022-02-04,Input VAT PI-2022-00049,1286.1,0.0
406,JE-2022-00150,3,2000,CC400,2022-02-04,Purchase invoice PI-2022-00049,0.0,7716.61
407,JE-2022-00151,1,5000,CC300,2022-02-28,Purchase invoice PI-2022-00050,17904.13,0.0
408,JE-2022-00151,2,2000,CC300,2022-02-28,Purchase invoice PI-2022-00050,0.0,17904.13
409,JE-2022-00152,1,5000,CC400,2022-02-10,Purchase invoice PI-2022-00051,5594.79,0.0
410,JE-2022-00152,2,2000,CC400,2022-02-10,Purchase invoice PI-2022-00051,0.0,5594.79
411,JE-2022-00153,1,6140,CC400,2022-02-01,Purchase invoice PI-2022-00052,670.28,0.0
412,JE-2022-00153,2,2100,CC400,2022-02-01,Input VAT PI-2022-00052,134.06,0.0
413,JE-2022-00153,3,2000,CC400,2022-02-01,Purchase invoice PI-2022-00052,0.0,804.34
414,JE-2022-00154,1,6210,CC500,2022-02-24,Purchase invoice PI-2022-00053,367.93,0.0
415,JE-2022-00154,2,2000,CC500,2022-02-24,Purchase invoice PI-2022-00053,0.0,367.93
416,JE-2022-00155,1,6040,CC100,2022-02-09,Purchase invoice PI-2022-00054,2367.96,0.0
417,JE-2022-00155,2,2100,CC100,2022-02-09,Input VAT PI-2022-00054,473.59,0.0
418,JE-2022-00155,3,2000,CC100,2022-02-09,Purchase invoice PI-2022-00054,0.0,2841.55
419,JE-2022-00156,1,5000,CC400,2022-02-25,Purchase invoice PI-2022-00055,1494.73,0.0
420,JE-2022-00156,2,2100,CC400,2022-02-25,Input VAT PI-2022-00055,298.95,0.0
421,JE-2022-00156,3,2000,CC400,2022-02-25,Purchase invoice PI-2022-00055,0.0,1793.68
422,JE-2022-00157,1,5000,CC300,2022-02-04,Purchase invoice PI-2022-00056,6846.7,0.0
423,JE-2022-00157,2,2100,CC300,2022-02-04,Input VAT PI-2022-00056,1369.34,0.0
424,JE-2022-00157,3,2000,CC300,2022-02-04,Purchase invoice PI-2022-00056,0.0,8216.04
425,JE-2022-00158,1,6100,CC100,2022-02-25,Purchase invoice PI-2022-00057,4317.16,0.0
426,JE-2022-00158,2,2100,CC100,2022-02-25,Input VAT PI-2022-00057,863.43,0.0
427,JE-2022-00158,3,2000,CC100,2022-02-25,Purchase invoice PI-2022-00057,0.0,5180.59
428,JE-2022-00159,1,5000,CC400,2022-02-25,Purchase invoice PI-2022-00058,5994.83,0.0
429,JE-2022-00159,2,2100,CC400,2022-02-25,Input VAT PI-2022-00058,1198.97,0.0
430,JE-2022-00159,3,2000,CC400,2022-02-25,Purchase invoice PI-2022-00058,0.0,7193.8
431,JE-2022-00160,1,5000,CC400,2022-02-03,Purchase invoice PI-2022-00059,1719.03,0.0
432,JE-2022-00160,2,2000,CC400,2022-02-03,Purchase invoice PI-2022-00059,0.0,1719.03
433,JE-2022-00161,1,6100,CC100,2022-02-22,Purchase invoice PI-2022-00060,4777.54,0.0
434,JE-2022-00161,2,2100,CC100,2022-02-22,Input VAT PI-2022-00060,955.51,0.0
435,JE-2022-00161,3,2000,CC100,2022-02-22,Purchase invoice PI-2022-00060,0.0,5733.05
436,JE-2022-00162,1,5000,CC400,2022-02-11,Purchase invoice PI-2022-00061,8138.82,0.0
437,JE-2022-00162,2,2000,CC400,2022-02-11,Purchase invoice PI-2022-00061,0.0,8138.82
438,JE-2022-00163,1,6040,CC100,2022-02-18,Purchase invoice PI-2022-00062,501.49,0.0
439,JE-2022-00163,2,2000,CC100,2022-02-18,Purchase invoice PI-2022-00062,0.0,501.49
440,JE-2022-00164,1,6200,CC210,2022-02-01,PURCHASE INVOICE PI-2022-00063,720.44,0.0
441,JE-2022-00164,2,2000,CC210,2022-02-01,Purchase invoice PI-2022-00063,0.0,720.44
442,JE-2022-00165,1,5010,CC300,2022-02-22,Purchase invoice PI-2022-00064,685.82,0.0
443,JE-2022-00165,2,2000,CC300,2022-02-22,Purchase invoice PI-2022-00064,0.0,685.82
444,JE-2022-00166,1,6400,CC220,2022-02-04,Purchase invoice PI-2022-00065,836.04,0.0
445,JE-2022-00166,2,2000,CC220,2022-02-04,Purchase invoice PI-2022-00065,0.0,836.04
446,JE-2022-00167,1,5000,CC300,2022-02-22,Purchase invoice PI-2022-00066,40566.21,0.0
447,JE-2022-00167,2,2100,CC300,2022-02-22,Input VAT PI-2022-00066,8113.24,0.0
448,JE-2022-00167,3,2000,CC300,2022-02-22,Purchase invoice PI-2022-00066,0.0,48679.45
449,JE-2022-00168,1,6400,CC220,2022-02-01,Purchase invoice PI-2022-00067,2867.54,0.0
450,JE-2022-00168,2,2100,CC220,2022-02-01,Input VAT PI-2022-00067,573.51,0.0
451,JE-2022-00168,3,2000,CC220,2022-02-01,Purchase invoice PI-2022-00067,0.0,3441.05
452,JE-2022-00169,1,6220,CC220,2022-02-25,Purchase invoice PI-2022-00068,3336.09,0.0
453,JE-2022-00169,2,2100,,2022-02-25,Input VAT PI-2022-00068,667.22,0.0
454,JE-2022-00169,3,2000,CC220,2022-02-25,Purchase invoice PI-2022-00068,0.0,4003.31
455,JE-2022-00170,1,6130,CC100,2022-02-18,Purchase invoice PI-2022-00069,3576.32,0.0
456,JE-2022-00170,2,2100,CC100,2022-02-18,Input VAT PI-2022-00069,715.26,0.0
457,JE-2022-00170,3,2000,CC100,2022-02-18,Purchase invoice PI-2022-00069,0.0,4291.58
458,JE-2022-00171,1,1400,CC200,2022-02-22,Receipt SI-2022-00001,7634.83,0.0
459,JE-2022-00171,2,1200,CC200,2022-02-22,Receipt SI-2022-00001,0.0,7634.83
460,JE-2022-00172,1,1400,CC210,2022-02-11,Receipt SI-2022-00003,9674.92,0.0
461,JE-2022-00172,2,1200,CC210,2022-02-11,Receipt SI-2022-00003,0.0,9674.92
462,JE-2022-00173,1,1400,CC210,2022-02-28,Receipt SI-2022-00006,5044.31,0.0
463,JE-2022-00173,2,1200,CC210,2022-02-28,Receipt SI-2022-00006,0.0,5044.31
464,JE-2022-00174,1,1400,CC220,2022-02-25,Receipt SI-2022-00007,4164.25,0.0
465,JE-2022-00174,2,1200,CC220,2022-02-25,Receipt SI-2022-00007,0.0,4242.02
466,JE-2022-00174,3,6900,CC220,2022-02-25,FX on settlement,77.77,0.0
467,JE-2022-00175,1,1400,CC220,2022-01-28,Receipt SI-2022-00026,8095.3,0.0
468,JE-2022-00175,2,1200,CC220,2022-01-28,Receipt SI-2022-00026,0.0,7812.12
469,JE-2022-00175,3,6900,CC220,2022-01-28,FX on settlement,0.0,283.18
470,JE-2022-00176,1,1400,CC200,2022-02-25,Receipt SI-2022-00030,4998.12,0.0
471,JE-2022-00176,2,1200,CC200,2022-02-25,Receipt SI-2022-00030,0.0,4998.12
472,JE-2022-00177,1,1400,CC210,2022-02-21,Receipt SI-2022-00033,14009.86,0.0
473,JE-2022-00177,2,1200,CC210,2022-02-21,Receipt SI-2022-00033,0.0,14009.86
474,JE-2022-00178,1,1400,CC200,2022-02-22,Receipt SI-2022-00034,5239.88,0.0
475,JE-2022-00178,2,1200,CC200,2022-02-22,Receipt SI-2022-00034,0.0,5239.88
476,JE-2022-00179,1,1400,CC200,2022-02-03,Receipt SI-2022-00035,42276.38,0.0
477,JE-2022-00179,2,1200,CC200,2022-02-03,Receipt SI-2022-00035,0.0,42276.38
478,JE-2022-00180,1,1400,CC200,2022-02-18,Receipt SI-2022-00037,15728.12,0.0
479,JE-2022-00180,2,1200,CC200,2022-02-18,Receipt SI-2022-00037,0.0,15728.12
480,JE-2022-00181,1,1400,CC220,2022-02-25,Receipt SI-2022-00041,9711.62,0.0
481,JE-2022-00181,2,1200,CC220,2022-02-25,Receipt SI-2022-00041,0.0,9818.98
482,JE-2022-00181,3,6900,CC220,2022-02-25,FX on settlement,107.36,0.0
483,JE-2022-00182,1,1400,CC200,2022-01-27,Receipt SI-2022-00043,4828.82,0.0
484,JE-2022-00182,2,1200,CC200,2022-01-27,Receipt SI-2022-00043,0.0,4828.82
485,JE-2022-00183,1,1400,CC200,2022-02-24,Receipt SI-2022-00056,5467.76,0.0
486,JE-2022-00183,2,1200,CC200,2022-02-24,Receipt SI-2022-00056,0.0,5467.76
487,JE-2022-00184,1,1400,CC200,2022-02-18,Receipt SI-2022-00082,5408.34,0.0
488,JE-2022-00184,2,1200,CC200,2022-02-18,Receipt SI-2022-00082,0.0,5408.34
489,JE-2022-00185,1,2000,CC100,2022-02-21,Payment PI-2022-00001,1776.4,0.0
490,JE-2022-00185,2,1400,CC100,2022-02-21,Payment PI-2022-00001,0.0,1776.4
491,JE-2022-00186,1,2000,CC600,2022-01-31,Payment PI-2022-00002,549.5,0.0
492,JE-2022-00186,2,1400,CC600,2022-01-31,Payment PI-2022-00002,0.0,575.19
493,JE-2022-00186,3,6900,CC600,2022-01-31,FX on settlement,25.69,0.0
494,JE-2022-00187,1,2000,CC500,2022-02-24,Payment PI-2022-00005,2018.7,0.0
495,JE-2022-00187,2,1400,CC500,2022-02-24,Payment PI-2022-00005,0.0,2018.7
496,JE-2022-00188,1,2000,CC300,2022-02-21,Payment PI-2022-00006,625.03,0.0
497,JE-2022-00188,2,1400,CC300,2022-02-21,Payment PI-2022-00006,0.0,624.46
498,JE-2022-00188,3,6900,CC300,2022-02-21,FX on settlement,0.0,0.57
499,JE-2022-00189,1,2000,CC600,2022-02-07,Payment PI-2022-00008,1150.72,0.0
500,JE-2022-00189,2,1400,CC600,2022-02-07,Payment PI-2022-00008,0.0,1141.78
501,JE-2022-00189,3,6900,CC600,2022-02-07,FX on settlement,0.0,8.94
502,JE-2022-00190,1,2000,CC100,2022-02-03,Payment PI-2022-00009,1927.77,0.0
503,JE-2022-00190,2,1400,CC100,2022-02-03,Payment PI-2022-00009,0.0,1919.51
504,JE-2022-00190,3,6900,CC100,2022-02-03,FX on settlement,0.0,8.26
505,JE-2022-00191,1,2000,CC100,2022-02-03,Payment PI-2022-00010,5009.95,0.0
506,JE-2022-00191,2,1400,CC100,2022-02-03,Payment PI-2022-00010,0.0,5009.95
507,JE-2022-00192,1,2000,CC300,2022-02-11,Payment PI-2022-00012,3103.73,0.0
508,JE-2022-00192,2,1400,CC300,2022-02-11,Payment PI-2022-00012,0.0,3065.85
509,JE-2022-00192,3,6900,CC300,2022-02-11,FX on settlement,0.0,37.88
510,JE-2022-00193,1,2000,CC100,2022-02-16,Payment PI-2022-00016,2195.54,0.0
511,JE-2022-00193,2,1400,CC100,2022-02-16,Payment PI-2022-00016,0.0,2165.77
512,JE-2022-00193,3,6900,CC100,2022-02-16,FX on settlement,0.0,29.77
513,JE-2022-00194,1,2000,CC600,2022-02-28,Payment PI-2022-00017,532.65,0.0
514,JE-2022-00194,2,1400,CC600,2022-02-28,Payment PI-2022-00017,0.0,519.43
515,JE-2022-00194,3,6900,CC600,2022-02-28,FX on settlement,0.0,13.22
516,JE-2022-00195,1,2000,CC400,2022-02-21,Payment PI-2022-00018,19800.0,0.0
517,JE-2022-00195,2,1400,CC400,2022-02-21,Payment PI-2022-00018,0.0,19800.0
518,JE-2022-00196,1,2000,CC400,2022-02-08,Payment PI-2022-00020,29391.49,0.0
519,JE-2022-00196,2,1400,CC400,2022-02-08,Payment PI-2022-00020,0.0,29126.74
520,JE-2022-00196,3,6900,CC400,2022-02-08,FX on settlement,0.0,264.75
521,JE-2022-00197,1,2000,CC300,2022-02-03,Payment PI-2022-00021,8991.32,0.0
522,JE-2022-00197,2,1400,CC300,2022-02-03,Payment PI-2022-00021,0.0,8952.78
523,JE-2022-00197,3,6900,CC300,2022-02-03,FX on settlement,0.0,38.54
524,JE-2022-00198,1,2000,CC400,2022-02-15,Payment PI-2022-00022,21343.65,0.0
525,JE-2022-00198,2,1400,CC400,2022-02-15,Payment PI-2022-00022,0.0,21136.35
526,JE-2022-00198,3,6900,CC400,2022-02-15,FX on settlement,0.0,207.3
527,JE-2022-00199,1,2000,CC400,2022-02-11,Payment PI-2022-00023,1838.19,0.0
528,JE-2022-00199,2,1400,CC400,2022-02-11,Payment PI-2022-00023,0.0,1832.32
529,JE-2022-00199,3,6900,CC400,2022-02-11,FX on settlement,0.0,5.87
530,JE-2022-00200,1,2000,CC100,2022-02-17,Payment PI-2022-00024,1725.77,0.0
531,JE-2022-00200,2,1400,CC100,2022-02-17,Payment PI-2022-00024,0.0,1725.77
532,JE-2022-00201,1,2000,CC400,2022-02-23,Payment PI-2022-00025,1842.68,0.0
533,JE-2022-00201,2,1400,CC400,2022-02-23,Payment PI-2022-00025,0.0,1826.66
534,JE-2022-00201,3,6900,CC400,2022-02-23,FX on settlement,0.0,16.02
535,JE-2022-00202,1,2000,CC300,2022-02-11,Payment PI-2022-00030,30041.72,0.0
536,JE-2022-00202,2,1400,CC300,2022-02-11,Payment PI-2022-00030,0.0,30041.72
537,JE-2022-00203,1,2000,CC300,2022-02-18,Payment PI-2022-00031,4996.65,0.0
538,JE-2022-00203,2,1400,CC300,2022-02-18,Payment PI-2022-00031,0.0,4935.53
539,JE-2022-00203,3,6900,CC300,2022-02-18,FX on settlement,0.0,61.12
540,JE-2022-00204,1,2000,CC400,2022-01-28,Payment PI-2022-00032,2324.44,0.0
541,JE-2022-00204,2,1400,CC400,2022-01-28,Payment PI-2022-00032,0.0,2324.44
542,JE-2022-00205,1,2000,CC210,2022-02-10,Payment PI-2022-00034,758.49,0.0
543,JE-2022-00205,2,1400,CC210,2022-02-10,Payment PI-2022-00034,0.0,752.97
544,JE-2022-00205,3,6900,CC210,2022-02-10,FX on settlement,0.0,5.52
545,JE-2022-00206,1,2000,CC100,2022-02-25,Payment PI-2022-00045,2331.88,0.0
546,JE-2022-00206,2,1400,CC100,2022-02-25,Payment PI-2022-00045,0.0,2331.88
547,JE-2022-00207,1,2000,CC400,2022-02-18,Payment PI-2022-00052,804.34,0.0
548,JE-2022-00207,2,1400,CC400,2022-02-18,Payment PI-2022-00052,0.0,804.34
549,JE-2022-00208,1,6000,CC100,2022-02-28,Payroll - gross pay,13703.08,0.0
550,JE-2022-00208,2,6010,CC100,2022-02-28,Payroll - employer NI,1891.03,0.0
551,JE-2022-00208,3,6020,CC100,2022-02-28,Payroll - pension,548.12,0.0
552,JE-2022-00208,4,6000,CC200,2022-02-28,Payroll - gross pay,39149.08,0.0
553,JE-2022-00208,5,6010,CC200,2022-02-28,Payroll - employer NI,5402.57,0.0
554,JE-2022-00208,6,6020,CC200,2022-02-28,Payroll - pension,1565.96,0.0
555,JE-2022-00208,7,6000,CC210,2022-02-28,Payroll - gross pay,28888.42,0.0
556,JE-2022-00208,8,6010,CC210,2022-02-28,Payroll - employer NI,3986.6,0.0
557,JE-2022-00208,9,6020,CC210,2022-02-28,Payroll - pension,1155.54,0.0
558,JE-2022-00208,10,6000,CC220,2022-02-28,Payroll - gross pay,15467.58,0.0
559,JE-2022-00208,11,6010,CC220,2022-02-28,Payroll - employer NI,2134.53,0.0
560,JE-2022-00208,12,6020,CC220,2022-02-28,Payroll - pension,618.7,0.0
