payment_id,invoice_id,direction,payment_date,currency,amount,amount_gbp,method,bank_reference
PAY-2022-00244,PI-2022-00083,PAYMENT,2022-05-20,EUR,696.99,570.08,DD,BNK195164
PAY-2022-00245,PI-2022-00084,PAYMENT,2022-04-29,GBP,1406.08,1406.08,CHEQUE,BNK773292
PAY-2022-00246,PI-2022-00086,PAYMENT,2022-05-17,EUR,992.8,808.81,BACS,BNK821745
PAY-2022-00247,PI-2022-00087,PAYMENT,2022-05-06,GBP,2259.13,2259.13,BACS,BNK705944
PAY-2022-00248,PI-2022-00095,PAYMENT,2022-05-25,EUR,1056.18,862.55,DD,BNK934471
PAY-2022-00249,PI-2022-00100,PAYMENT,2022-04-22,GBP,12646.75,12646.75,BACS,BNK579890
PAY-2022-00250,PI-2022-00101,PAYMENT,2022-05-06,EUR,2435.84,2041.06,BACS,BNK431547
PAY-2022-00251,PI-2022-00102,PAYMENT,2022-04-20,GBP,1207.28,1207.28,DD,BNK653012
PAY-2022-00252,PI-2022-00103,PAYMENT,2022-05-09,EUR,9156.41,7660.59,BACS,BNK949725
PAY-2022-00253,PI-2022-00105,PAYMENT,2022-05-25,GBP,44321.92,44321.92,DD,BNK902113
PAY-2022-00254,PI-2022-00107,PAYMENT,2022-05-20,GBP,3221.16,3221.16,CHEQUE,BNK267610
PAY-2022-00255,PI-2022-00110,PAYMENT,2022-05-12,EUR,852.46,706.3,BACS,BNK719626
PAY-2022-00256,PI-2022-00113,PAYMENT,2022-05-04,EUR,2845.16,2393.52,CHEQUE,BNK346084
PAY-2022-00257,PI-2022-00120,PAYMENT,2022-05-27,GBP,8724.42,8724.42,BACS,BNK319417
PAY-2022-00258,PI-2022-00121,PAYMENT,2022-04-26,EUR,3249.53,2789.08,BACS,BNK882154
PAY-2022-00259,PI-2022-00122,PAYMENT,2022-05-12,GBP,4791.04,4791.04,cheque,BNK878712
PAY-2022-00260,PI-2022-00124,PAYMENT,2022-05-26,EUR,2567.75,2089.62,DD,BNK542253
PAY-2022-00261,PI-2022-00129,PAYMENT,2022-05-18,GBP,2330.64,2330.64,BACS,BNK862180
PAY-2022-00262,PI-2022-00135,PAYMENT,2022-05-31,GBP,2964.72,2964.72,BACS,BNK869456
PAY-2022-00263,PI-2022-00136,PAYMENT,2022-05-13,GBP,316.93,316.93,CHEQUE,BNK811564
PAY-2022-00264,PI-2022-00140,PAYMENT,2022-05-31,EUR,1241.73,1019.58,DD,BNK996800
RCP-2022-00265,SI-2022-00045,RECEIPT,2022-05-02,EUR,2243.8,1885.01,BACS,BNK105608
RCP-2022-00266,SI-2022-00050,RECEIPT,2022-05-20,USD,2515.26,1972.03,CHEQUE,BNK454695
RCP-2022-00267,SI-2022-00061,RECEIPT,2022-05-24,USD,11038.77,8738.4,BACS,BNK656941
RCP-2022-00268,SI-2022-00083,RECEIPT,2022-05-20,EUR,5524.45,4518.5,CARD,BNK848845
RCP-2022-00269,SI-2022-00093,RECEIPT,2022-06-16,USD,7485.98,5836.21,CARD,BNK757255
RCP-2022-00270,SI-2022-00095,RECEIPT,2022-05-20,GBP,5373.16,5373.16,BACS,BNK364475
RCP-2022-00271,SI-2022-00100,RECEIPT,2022-06-23,GBP,20402.11,20402.11,BACS,BNK538713
RCP-2022-00272,SI-2022-00107,RECEIPT,2022-04-22,EUR,7675.73,6533.05,BACS,BNK569983
RCP-2022-00273,SI-2022-00108,RECEIPT,2022-06-21,GBP,20159.3,20159.3,BACS,BNK704945
RCP-2022-00274,SI-2022-00113,RECEIPT,2022-06-17,EUR,30885.59,25540.65,BACS,BNK932590
RCP-2022-00275,SI-2022-00118,RECEIPT,2022-05-27,GBP,10947.83,10947.83,BACS,BNK631180
RCP-2022-00276,SI-2022-00119,RECEIPT,2022-05-30,EUR,6709.89,5508.33,BACS,BNK618448
RCP-2022-00277,SI-2022-00122,RECEIPT,2022-06-17,EUR,13742.79,11364.52,BACS,BNK666085
RCP-2022-00278,SI-2022-00123,RECEIPT,2022-04-15,EUR,13141.3,11011.86,CHEQUE,BNK534210
RCP-2022-00279,SI-2022-00133,RECEIPT,2022-06-23,EUR,7164.69,5990.38,BACS,BNK653689
RCP-2022-00280,SI-2022-00145,RECEIPT,2022-05-20,EUR,14165.48,11586.09,CHEQUE,BNK407838
RCP-2022-00281,SI-2022-00147,RECEIPT,2022-06-22,EUR,7908.38,6587.99,BACS,BNK427029
RCP-2022-00282,SI-2022-00148,RECEIPT,2022-05-17,GBP,22002.16,22002.16,bacs,BNK884987
RCP-2022-00283,SI-2022-00151,RECEIPT,2022-06-27,EUR,6255.77,5190.63,BACS,BNK500198
RCP-2022-00284,SI-2022-00155,RECEIPT,2022-05-30,GBP,12580.36,12580.36,CARD,BNK186056
RCP-2022-00285,SI-2022-00156,RECEIPT,2022-05-09,GBP,10535.83,10535.83,CARD,BNK648866
RCP-2022-00286,SI-2022-00158,RECEIPT,2022-05-09,EUR,7623.63,6378.21,CHEQUE,BNK309418
RCP-2022-00287,SI-2022-00163,RECEIPT,2022-05-20,GBP,7055.65,7055.65,CARD,BNK609700
RCP-2022-00288,SI-2022-00169,RECEIPT,2022-06-29,EUR,19360.13,15908.33,BACS,BNK838166
RCP-2022-00289,SI-2022-00173,RECEIPT,2022-05-20,USD,3156.63,2474.88,BACS,BNK130935
RCP-2022-00290,SI-2022-00177,RECEIPT,2022-06-15,GBP,35728.88,35728.88,BACS,BNK725720
RCP-2022-00291,SI-2022-00178,RECEIPT,2022-06-17,GBP,18685.57,18685.57,BACS,BNK209272
RCP-2022-00292,SI-2022-00179,RECEIPT,2022-05-13,GBP,3084.32,3084.32,BACS,BNK459719
RCP-2022-00293,SI-2022-00185,RECEIPT,2022-05-27,GBP,9654.97,9654.97,CHEQUE,BNK728099
RCP-2022-00294,SI-2022-00189,RECEIPT,2022-06-20,GBP,3069.28,3069.28,BACS,BNK551582
RCP-2022-00295,SI-2022-00192,RECEIPT,2022-06-21,GBP,6607.98,6607.98,CARD,BNK443383
RCP-2022-00296,SI-2022-00193,RECEIPT,2022-06-09,GBP,21729.14,21729.14,BACS,BNK670033
RCP-2022-00297,SI-2022-00197,RECEIPT,2022-06-10,GBP,22781.77,22781.77,BACS,BNK670705
RCP-2022-00298,SI-2022-00200,RECEIPT,2022-06-29,GBP,4486.68,4486.68,BACS,BNK328116
RCP-2022-00299,SI-2022-00204,RECEIPT,2022-06-14,GBP,10006.03,10006.03,CARD,BNK166025
RCP-2022-00300,SI-2022-00209,RECEIPT,2022-06-03,GBP,14751.86,14751.86,BACS,BNK296005
RCP-2022-00301,SI-2022-00214,RECEIPT,2022-06-29,GBP,13377.43,13377.43,CHEQUE,BNK385927
RCP-2022-00302,SI-2022-00216,RECEIPT,2022-06-30,GBP,35832.6,35832.6,BACS,BNK397758
RCP-2022-00303,SI-2022-00218,RECEIPT,2022-06-13,GBP,6086.87,6086.87,CHEQUE,BNK844928
RCP-2022-00304,SI-2022-00219,RECEIPT,2022-06-27,GBP,19040.76,19040.76,CARD,BNK550162
RCP-2022-00305,SI-2022-00221,RECEIPT,2022-06-27,USD,5275.26,4138.92,card,BNK425717
RCP-2022-00306,SI-2022-00223,RECEIPT,2022-06-03,GBP,7253.96,7253.96,CARD,BNK192377
RCP-2022-00307,SI-2022-00224,RECEIPT,2022-06-03,GBP,3149.02,3149.02,BACS,BNK104590
RCP-2022-00308,SI-2022-00227,RECEIPT,2022-06-27,GBP,14946.76,14946.76,CHEQUE,BNK324486
RCP-2022-00309,SI-2022-00228,RECEIPT,2022-06-03,GBP,11715.07,11715.07,CHEQUE,BNK930805
RCP-2022-00310,SI-2022-00229,RECEIPT,2022-06-07,EUR,2280.75,1865.54,CARD,BNK224588
RCP-2022-00311,SI-2022-00232,RECEIPT,2022-06-22,GBP,10209.98,10209.98,BACS,BNK379361
RCP-2022-00312,SI-2022-00235,RECEIPT,2022-06-03,GBP,3105.02,3105.02,CHEQUE,BNK654783
RCP-2022-00313,SI-2022-00238,RECEIPT,2022-06-17,EUR,7347.38,6075.87,CHEQUE,BNK637977
RCP-2022-00314,SI-2022-00240,RECEIPT,2022-05-25,GBP,3433.87,3433.87,CHEQUE,BNK686099
RCP-2022-00315,SI-2022-00246,RECEIPT,2022-06-28,GBP,1238.74,1238.74,CARD,BNK158772
RCP-2022-00316,SI-2022-00283,RECEIPT,2022-06-24,GBP,15201.65,15201.65,BACS,BNK969591
PAY-2022-00317,PI-2022-00104,PAYMENT,2022-05-26,GBP,3463.02,3463.02,BACS,BNK725551
PAY-2022-00318,PI-2022-00106,PAYMENT,2022-06-13,EUR,6435.58,5267.17,DD,BNK117316
PAY-2022-00319,PI-2022-00108,PAYMENT,2022-06-10,GBP,9662.53,9662.53,BACS,BNK360660
PAY-2022-00320,PI-2022-00109,PAYMENT,2022-05-20,USD,7397.96,5800.19,CHEQUE,BNK198604
PAY-2022-00321,PI-2022-00112,PAYMENT,2022-06-03,GBP,27747.71,27747.71,BACS,BNK925319
PAY-2022-00322,PI-2022-00116,PAYMENT,2022-06-03,EUR,11991.91,9811.59,CHEQUE,BNK382609
PAY-2022-00323,PI-2022-00117,PAYMENT,2022-06-10,GBP,1859.15,1859.15,CHEQUE,BNK364690
PAY-2022-00324,PI-2022-00118,PAYMENT,2022-06-07,EUR,2981.81,2438.97,BACS,BNK437187
PAY-2022-00325,PI-2022-00119,PAYMENT,2022-06-24,GBP,12191.82,12191.82,BACS,BNK253910
PAY-2022-00326,PI-2022-00123,PAYMENT,2022-05-26,GBP,9974.46,9974.46,BACS,BNK930647
PAY-2022-00327,PI-2022-00126,PAYMENT,2022-06-24,EUR,734.44,611.6,BACS,BNK190370
PAY-2022-00328,PI-2022-00128,PAYMENT,2022-06-17,GBP,3081.83,3081.83,bacs,BNK912961
PAY-2022-00329,PI-2022-00130,PAYMENT,2022-06-03,GBP,15782.29,15782.29,CHEQUE,BNK448796
PAY-2022-00330,PI-2022-00132,PAYMENT,2022-06-03,GBP,3541.45,3541.45,DD,BNK782793
PAY-2022-00331,PI-2022-00133,PAYMENT,2022-05-20,EUR,2640.8,2159.94,CHEQUE,BNK461533
PAY-2022-00332,PI-2022-00134,PAYMENT,2022-06-07,GBP,5720.0,5720.0,CHEQUE,BNK566418
PAY-2022-00333,PI-2022-00137,PAYMENT,2022-05-25,EUR,833.38,680.6,BACS,BNK467403
PAY-2022-00334,PI-2022-00139,PAYMENT,2022-06-10,GBP,20006.08,20006.08,BACS,BNK226985
PAY-2022-00335,PI-2022-00147,PAYMENT,2022-06-17,GBP,3724.93,3724.93,BACS,BNK272912
PAY-2022-00336,PI-2022-00150,PAYMENT,2022-06-10,GBP,554.56,554.56,BACS,BNK790858
PAY-2022-00337,PI-2022-00151,PAYMENT,2022-06-22,GBP,1482.24,1482.24,BACS,BNK521000
PAY-2022-00338,PI-2022-00152,PAYMENT,2022-06-15,USD,6769.25,5264.75,BACS,BNK737806
PAY-2022-00339,PI-2022-00153,PAYMENT,2022-06-03,EUR,3920.25,3207.49,BACS,BNK654246
PAY-2022-00340,PI-2022-00154,PAYMENT,2022-06-10,EUR,329.64,271.48,BACS,BNK556338
PAY-2022-00341,PI-2022-00155,PAYMENT,2022-06-24,USD,2356.34,1860.42,DD,BNK506786
PAY-2022-00342,PI-2022-00156,PAYMENT,2022-06-08,GBP,245.08,245.08,CHEQUE,BNK435234
PAY-2022-00343,PI-2022-00157,PAYMENT,2022-06-24,GBP,1331.38,1331.38,BACS,BNK193770
PAY-2022-00344,PI-2022-00158,PAYMENT,2022-06-03,EUR,1147.87,939.17,DD,BNK748270
PAY-2022-00345,PI-2022-00161,PAYMENT,2022-06-03,EUR,220.39,180.32,DD,BNK398502
PAY-2022-00346,PI-2022-00163,PAYMENT,2022-06-07,USD,302.68,236.74,DD,BNK657949
PAY-2022-00347,PI-2022-00164,PAYMENT,2022-06-15,EUR,726.02,595.5,BACS,BNK752333
PAY-2022-00348,PI-2022-00167,PAYMENT,2022-06-10,EUR,6767.52,5573.49,DD,BNK743500
PAY-2022-00349,PI-2022-00180,PAYMENT,2022-06-16,EUR,446.29,364.72,BACS,BNK945011
RCP-2022-00350,SI-2022-00072,RECEIPT,2022-05-26,EUR,7493.01,6097.77,BACS,BNK816596
RCP-2022-00351,SI-2022-00106,RECEIPT,2022-07-29,EUR,7203.24,5947.41,bacs,BNK904175
RCP-2022-00352,SI-2022-00115,RECEIPT,2022-06-30,GBP,13420.56,13420.56,BACS,BNK403994
RCP-2022-00353,SI-2022-00132,RECEIPT,2022-06-24,GBP,16720.38,16720.38,CARD,BNK427867
RCP-2022-00354,SI-2022-00136,RECEIPT,2022-07-01,EUR,15973.35,12933.69,CARD,BNK254049
RCP-2022-00355,SI-2022-00157,RECEIPT,2022-07-05,EUR,19996.28,16131.38,BACS,BNK507297
RCP-2022-00356,SI-2022-00160,RECEIPT,2022-07-13,GBP,17908.94,17908.94,BACS,BNK500258
RCP-2022-00357,SI-2022-00161,RECEIPT,2022-07-29,GBP,6799.52,6799.52,BACS,BNK859608
RCP-2022-00358,SI-2022-00166,RECEIPT,2022-05-12,GBP,25278.6,25278.6,BACS,BNK385279
RCP-2022-00359,SI-2022-00175,RECEIPT,2022-07-29,EUR,15280.82,12616.73,CHEQUE,BNK813855
RCP-2022-00360,SI-2022-00176,RECEIPT,2022-07-14,USD,27853.77,21471.22,BACS,BNK593077
RCP-2022-00361,SI-2022-00196,RECEIPT,2022-06-17,GBP,27303.65,27303.65,CHEQUE,BNK811715
RCP-2022-00362,SI-2022-00198,RECEIPT,2022-06-16,USD,11582.53,9029.96,BACS,BNK144728
RCP-2022-00363,SI-2022-00199,RECEIPT,2022-06-23,GBP,28586.44,28586.44,CHEQUE,BNK668597
RCP-2022-00364,SI-2022-00202,RECEIPT,2022-07-15,GBP,14456.75,14456.75,BACS,BNK638633
RCP-2022-00365,SI-2022-00203,RECEIPT,2022-06-07,EUR,12082.26,9882.7,BACS,BNK379738
RCP-2022-00366,SI-2022-00205,RECEIPT,2022-06-29,GBP,7448.45,7448.45,BACS,BNK457048
RCP-2022-00367,SI-2022-00207,RECEIPT,2022-07-26,EUR,10647.51,8813.1,BACS,BNK306054
RCP-2022-00368,SI-2022-00210,RECEIPT,2022-07-19,EUR,4476.09,3705.56,BACS,BNK861785
RCP-2022-00369,SI-2022-00211,RECEIPT,2022-07-26,EUR,31150.07,25783.38,BACS,BNK742709
RCP-2022-00370,SI-2022-00213,RECEIPT,2022-06-24,GBP,2366.03,2366.03,BACS,BNK436242
RCP-2022-00371,SI-2022-00215,RECEIPT,2022-07-28,GBP,4230.89,4230.89,CARD,BNK697253
RCP-2022-00372,SI-2022-00217,RECEIPT,2022-07-08,EUR,9568.64,7757.55,BACS,BNK683925
RCP-2022-00373,SI-2022-00222,RECEIPT,2022-06-07,GBP,10577.14,10577.14,CHEQUE,BNK953956
RCP-2022-00374,SI-2022-00225,RECEIPT,2022-06-10,GBP,4262.24,4262.24,card,BNK100732
RCP-2022-00375,SI-2022-00230,RECEIPT,2022-07-14,GBP,4271.32,4271.32,BACS,BNK719875
RCP-2022-00376,SI-2022-00231,RECEIPT,2022-07-04,USD,7176.77,5548.92,BACS,BNK912871
RCP-2022-00377,SI-2022-00233,RECEIPT,2022-07-22,GBP,3954.97,3954.97,BACS,BNK313135
RCP-2022-00378,SI-2022-00236,RECEIPT,2022-07-05,GBP,18729.64,18729.64,BACS,BNK856817
RCP-2022-00379,SI-2022-00237,RECEIPT,2022-07-05,GBP,30175.46,30175.46,CARD,BNK515792
RCP-2022-00380,SI-2022-00239,RECEIPT,2022-07-15,GBP,21112.52,21112.52,CHEQUE,BNK735118
RCP-2022-00381,SI-2022-00244,RECEIPT,2022-07-08,GBP,25473.62,25473.62,BACS,BNK681708
RCP-2022-00382,SI-2022-00247,RECEIPT,2022-07-29,USD,13889.91,10582.58,CHEQUE,BNK693183
RCP-2022-00383,SI-2022-00249,RECEIPT,2022-07-19,GBP,12566.7,12566.7,CHEQUE,BNK329485
RCP-2022-00384,SI-2022-00250,RECEIPT,2022-07-28,GBP,18769.09,18769.09,BACS,BNK723274
RCP-2022-00385,SI-2022-00253,RECEIPT,2022-07-01,GBP,67443.86,67443.86,CHEQUE,BNK906483
RCP-2022-00386,SI-2022-00256,RECEIPT,2022-07-05,GBP,8617.06,8617.06,CARD,BNK675959
RCP-2022-00387,SI-2022-00258,RECEIPT,2022-07-07,GBP,9850.19,9850.19,CARD,BNK799352
RCP-2022-00388,SI-2022-00262,RECEIPT,2022-07-21,USD,23851.86,18226.35,BACS,BNK867697
RCP-2022-00389,SI-2022-00263,RECEIPT,2022-07-01,GBP,17200.54,17200.54,CHEQUE,BNK223232
RCP-2022-00390,SI-2022-00265,RECEIPT,2022-07-18,GBP,33316.12,33316.12,CHEQUE,BNK924198
RCP-2022-00391,SI-2022-00268,RECEIPT,2022-07-20,GBP,7804.86,7804.86,BACS,BNK431550
RCP-2022-00392,SI-2022-00269,RECEIPT,2022-06-30,EUR,14745.51,11983.96,BACS,BNK138437
RCP-2022-00393,SI-2022-00272,RECEIPT,2022-07-26,GBP,12535.75,12535.75,BACS,BNK999586
RCP-2022-00394,SI-2022-00274,RECEIPT,2022-07-15,EUR,21662.9,17718.22,CHEQUE,BNK658535
RCP-2022-00395,SI-2022-00275,RECEIPT,2022-07-06,GBP,2305.92,2305.92,CARD,BNK455447
RCP-2022-00396,SI-2022-00277,RECEIPT,2022-07-21,USD,17321.32,13236.05,CARD,BNK888142
RCP-2022-00397,SI-2022-00279,RECEIPT,2022-07-22,EUR,5696.16,4701.27,bacs,BNK930147
RCP-2022-00398,SI-2022-00291,RECEIPT,2022-07-22,GBP,3144.77,3144.77,CARD,BNK948825
RCP-2022-00399,SI-2022-00306,RECEIPT,2022-07-15,EUR,14666.53,11995.84,CARD,BNK665526
PAY-2022-00400,PI-2022-00111,PAYMENT,2022-06-24,EUR,6693.57,5573.98,BACS,BNK543758
PAY-2022-00401,PI-2022-00114,PAYMENT,2022-07-11,GBP,2808.24,2808.24,DD,BNK987118
PAY-2022-00402,PI-2022-00115,PAYMENT,2022-06-28,GBP,6629.71,6629.71,BACS,BNK796179
PAY-2022-00403,PI-2022-00138,PAYMENT,2022-07-04,EUR,1700.79,1370.38,BACS,BNK262795
PAY-2022-00404,PI-2022-00141,PAYMENT,2022-06-24,GBP,2023.37,2023.37,DD,BNK144781
PAY-2022-00405,PI-2022-00142,PAYMENT,2022-06-29,GBP,3079.66,3079.66,BACS,BNK866451
PAY-2022-00406,PI-2022-00143,PAYMENT,2022-07-22,GBP,12947.06,12947.06,BACS,BNK170386
PAY-2022-00407,PI-2022-00144,PAYMENT,2022-07-22,GBP,26417.26,26417.26,BACS,BNK254695
PAY-2022-00408,PI-2022-00145,PAYMENT,2022-07-22,GBP,11858.94,11858.94,DD,BNK457246
PAY-2022-00409,PI-2022-00146,PAYMENT,2022-07-04,EUR,865.81,697.61,BACS,BNK173251
PAY-2022-00410,PI-2022-00148,PAYMENT,2022-07-12,GBP,6808.97,6808.97,BACS,BNK179728
PAY-2022-00411,PI-2022-00149,PAYMENT,2022-07-29,GBP,4862.38,4862.38,CHEQUE,BNK917412
PAY-2022-00412,PI-2022-00159,PAYMENT,2022-07-27,EUR,412.68,342.34,BACS,BNK984920
PAY-2022-00413,PI-2022-00160,PAYMENT,2022-07-08,EUR,9179.16,7441.78,BACS,BNK250872
PAY-2022-00414,PI-2022-00162,PAYMENT,2022-06-24,USD,537.43,424.32,BACS,BNK615903
PAY-2022-00415,PI-2022-00165,PAYMENT,2022-06-29,EUR,536.15,440.56,BACS,BNK600560
PAY-2022-00416,PI-2022-00166,PAYMENT,2022-07-26,EUR,12748.23,10551.9,BACS,BNK716897
PAY-2022-00417,PI-2022-00169,PAYMENT,2022-07-01,EUR,3798.73,3075.85,DD,BNK355099
PAY-2022-00418,PI-2022-00171,PAYMENT,2022-07-14,GBP,271.7,271.7,BACS,BNK194045
PAY-2022-00419,PI-2022-00172,PAYMENT,2022-07-15,USD,523.04,403.17,BACS,BNK422029
PAY-2022-00420,PI-2022-00173,PAYMENT,2022-07-21,GBP,34501.79,34501.79,bacs,BNK355553
PAY-2022-00421,PI-2022-00175,PAYMENT,2022-07-06,GBP,453.6,453.6,BACS,BNK663575
PAY-2022-00422,PI-2022-00178,PAYMENT,2022-07-19,GBP,276.58,276.58,BACS,BNK595471
PAY-2022-00423,PI-2022-00179,PAYMENT,2022-07-26,EUR,821.25,679.76,DD,BNK726747
PAY-2022-00424,PI-2022-00181,PAYMENT,2022-06-20,GBP,1552.22,1552.22,BACS,BNK313351
PAY-2022-00425,PI-2022-00182,PAYMENT,2022-07-22,EUR,15325.24,12648.53,BACS,BNK979190
PAY-2022-00426,PI-2022-00183,PAYMENT,2022-07-29,GBP,49864.06,49864.06,CHEQUE,BNK999711
PAY-2022-00427,PI-2022-00184,PAYMENT,2022-07-15,EUR,322.09,263.44,BACS,BNK317140
PAY-2022-00428,PI-2022-00185,PAYMENT,2022-07-21,EUR,22375.54,18437.71,BACS,BNK254163
PAY-2022-00429,PI-2022-00187,PAYMENT,2022-07-21,GBP,1605.42,1605.42,BACS,BNK165610
PAY-2022-00430,PI-2022-00188,PAYMENT,2022-07-22,EUR,738.45,609.47,BACS,BNK498847
PAY-2022-00431,PI-2022-00189,PAYMENT,2022-07-28,EUR,1966.13,1627.7,CHEQUE,BNK520932
PAY-2022-00432,PI-2022-00190,PAYMENT,2022-07-22,USD,1161.15,887.63,BACS,BNK868355
PAY-2022-00433,PI-2022-00193,PAYMENT,2022-07-13,EUR,1238.53,1013.03,BACS,BNK464424
PAY-2022-00434,PI-2022-00195,PAYMENT,2022-07-13,EUR,782.2,639.79,DD,BNK273819
PAY-2022-00435,PI-2022-00196,PAYMENT,2022-07-15,GBP,3780.72,3780.72,DD,BNK852976
PAY-2022-00436,PI-2022-00221,PAYMENT,2022-07-29,GBP,18943.8,18943.8,CHEQUE,BNK715207
PAY-2022-00437,PI-2022-00231,PAYMENT,2022-07-29,GBP,18634.13,18634.13,CHEQUE,BNK810199
PAY-2022-00438,PI-2022-00234,PAYMENT,2022-07-18,EUR,23193.62,19033.84,BACS,BNK869050
RCP-2022-00439,SI-2022-00140,RECEIPT,2022-07-13,GBP,3006.17,3006.17,CHEQUE,BNK351766
RCP-2022-00440,SI-2022-00167,RECEIPT,2022-07-08,USD,6543.98,5093.81,BACS,BNK646034
RCP-2022-00441,SI-2022-00168,RECEIPT,2022-06-29,EUR,1370.56,1126.2,BACS,BNK287237
RCP-2022-00442,SI-2022-00181,RECEIPT,2022-07-22,GBP,18023.69,18023.69,CHEQUE,BNK853099
RCP-2022-00443,SI-2022-00190,RECEIPT,2022-06-17,EUR,6472.46,5352.36,cheque,BNK517025
RCP-2022-00444,SI-2022-00201,RECEIPT,2022-08-18,GBP,3439.66,3439.66,BACS,BNK777298
RCP-2022-00445,SI-2022-00206,RECEIPT,2022-08-25,EUR,14880.26,11725.94,CHEQUE,BNK271986
RCP-2022-00446,SI-2022-00208,RECEIPT,2022-07-22,GBP,38278.19,38278.19,BACS,BNK839414
RCP-2022-00447,SI-2022-00220,RECEIPT,2022-08-25,USD,10900.41,8297.85,BACS,BNK923072
RCP-2022-00448,SI-2022-00234,RECEIPT,2022-08-12,GBP,3846.43,3846.43,BACS,BNK391344
RCP-2022-00449,SI-2022-00241,RECEIPT,2022-08-31,EUR,13767.21,11007.52,BACS,BNK974961
RCP-2022-00450,SI-2022-00242,RECEIPT,2022-07-27,GBP,18913.85,18913.85,BACS,BNK318074
RCP-2022-00451,SI-2022-00243,RECEIPT,2022-07-22,USD,41575.7,31782.04,BACS,BNK807961
RCP-2022-00452,SI-2022-00245,RECEIPT,2022-08-10,GBP,4498.73,4498.73,BACS,BNK907359
RCP-2022-00453,SI-2022-00252,RECEIPT,2022-07-29,GBP,12628.15,12628.15,BACS,BNK294891
RCP-2022-00454,SI-2022-00254,RECEIPT,2022-08-18,GBP,6805.58,6805.58,CHEQUE,BNK150480
RCP-2022-00455,SI-2022-00259,RECEIPT,2022-07-29,GBP,3309.07,3309.07,BACS,BNK151670
RCP-2022-00456,SI-2022-00260,RECEIPT,2022-08-24,GBP,6102.13,6102.13,BACS,BNK198670
RCP-2022-00457,SI-2022-00264,RECEIPT,2022-07-28,GBP,6122.12,6122.12,CARD,BNK857360
RCP-2022-00458,SI-2022-00273,RECEIPT,2022-08-02,GBP,15934.26,15934.26,BACS,BNK601485
RCP-2022-00459,SI-2022-00276,RECEIPT,2022-08-22,GBP,8036.75,8036.75,CARD,BNK268903
RCP-2022-00460,SI-2022-00278,RECEIPT,2022-08-03,USD,13992.41,10712.55,BACS,BNK710447
RCP-2022-00461,SI-2022-00282,RECEIPT,2022-07-22,USD,11837.78,9049.25,BACS,BNK523217
RCP-2022-00462,SI-2022-00284,RECEIPT,2022-07-18,GBP,32622.54,32622.54,CHEQUE,BNK993629
RCP-2022-00463,SI-2022-00286,RECEIPT,2022-07-27,GBP,11139.29,11139.29,CARD,BNK262298
RCP-2022-00464,SI-2022-00287,RECEIPT,2022-07-25,GBP,11948.42,11948.42,CHEQUE,BNK349723
RCP-2022-00465,SI-2022-00289,RECEIPT,2022-08-11,EUR,18453.08,14873.2,CHEQUE,BNK343302
RCP-2022-00466,SI-2022-00292,RECEIPT,2022-08-12,GBP,10544.8,10544.8,cheque,BNK698364
RCP-2022-00467,SI-2022-00294,RECEIPT,2022-08-05,GBP,15084.31,15084.31,BACS,BNK741663
RCP-2022-00468,SI-2022-00296,RECEIPT,2022-08-12,GBP,8001.24,8001.24,BACS,BNK723885
RCP-2022-00469,SI-2022-00297,RECEIPT,2022-08-01,EUR,18742.97,15384.53,BACS,BNK401238
RCP-2022-00470,SI-2022-00299,RECEIPT,2022-08-11,GBP,7779.32,7779.32,CARD,BNK245214
RCP-2022-00471,SI-2022-00300,RECEIPT,2022-08-29,GBP,18411.85,18411.85,CARD,BNK766595
RCP-2022-00472,SI-2022-00301,RECEIPT,2022-07-22,GBP,3753.34,3753.34,BACS,BNK889363
RCP-2022-00473,SI-2022-00304,RECEIPT,2022-08-26,EUR,2891.42,2286.05,BACS,BNK746514
RCP-2022-00474,SI-2022-00305,RECEIPT,2022-08-04,GBP,1074.07,1074.07,CHEQUE,BNK372579
RCP-2022-00475,SI-2022-00312,RECEIPT,2022-08-19,GBP,26330.44,26330.44,BACS,BNK136945
RCP-2022-00476,SI-2022-00317,RECEIPT,2022-08-19,USD,15159.13,11541.05,CHEQUE,BNK412938
RCP-2022-00477,SI-2022-00321,RECEIPT,2022-08-09,GBP,3405.52,3405.52,BACS,BNK964296
RCP-2022-00478,SI-2022-00324,RECEIPT,2022-08-12,GBP,47851.09,47851.09,BACS,BNK675978
RCP-2022-00479,SI-2022-00326,RECEIPT,2022-08-12,EUR,10639.27,8560.47,CARD,BNK253336
RCP-2022-00480,SI-2022-00327,RECEIPT,2022-08-12,USD,7859.21,6023.55,CARD,BNK152077
RCP-2022-00481,SI-2022-00330,RECEIPT,2022-08-29,GBP,12067.52,12067.52,CARD,BNK120818
RCP-2022-00482,SI-2022-00331,RECEIPT,2022-08-18,GBP,6307.16,6307.16,CHEQUE,BNK881733
RCP-2022-00483,SI-2022-00332,RECEIPT,2022-08-19,GBP,10649.22,10649.22,CARD,BNK804276
RCP-2022-00484,SI-2022-00334,RECEIPT,2022-08-30,EUR,8658.72,6898.25,BACS,BNK442337
RCP-2022-00485,SI-2022-00335,RECEIPT,2022-08-26,GBP,11876.39,11876.39,BACS,BNK897304
RCP-2022-00486,SI-2022-00344,RECEIPT,2022-08-30,EUR,13751.96,10955.94,CHEQUE,BNK310786
RCP-2022-00487,SI-2022-00372,RECEIPT,2022-08-19,GBP,6600.92,6600.92,BACS,BNK814665
